Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P02649	Apolipoprotein E OS=Homo sapiens GN=APOE PE=1 SV=1	20.18927445	7	12	7	1	317	36.132	5.73		348	ENSG00000130203	APOE	19	cell communication;cell death;cell differentiation;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;endosome;extracellular;Golgi;membrane;nucleus;organelle lumen	antioxidant activity;catalytic activity;enzyme regulator activity;metal ion binding;protein binding;transporter activity	Pf01442	0.916	0.866	0.733	0.557	0.371	0.277	0.189	0.149	0.111	2618.5	2399.7	2267.6	1918.9	1459.8	971.4	726	495.6	390.4	291.5	7	7	7	7	7	7	7	7	7	7	0.905	0	16.10741007	7	109.8850513	5
FALSE	IsMasterProtein	P02654	Apolipoprotein C-I OS=Homo sapiens GN=APOC1 PE=1 SV=1	21.68674699	2	4	2	1	83	9.326	8.47		341	ENSG00000130208	APOC1	19	cell organization and biogenesis;metabolic process;regulation of biological process;transport	endoplasmic reticulum;extracellular	enzyme regulator activity	Pf04691	0.953	0.929	0.688	0.442	0.223	0.182	0.12	0.1	0.074	1351.7	1288.4	1255.4	930	596.9	301.2	246.2	161.9	134.9	100.1	2	2	2	2	2	2	2	2	2	2	2.162	0	7.993220329	2	73.26	2
FALSE	IsMasterProtein	P02750	Leucine-rich alpha-2-glycoprotein OS=Homo sapiens GN=LRG1 PE=1 SV=2	2.593659942	1	2	1	1	347	38.154	6.95		116844	ENSG00000171236	LRG1	19	cell differentiation;regulation of biological process	extracellular;membrane	protein binding	"Pf12799, Pf13855"	1.072	1.038	0.922	0.806	0.676	0.621	0.635	0.65	0.566	138.4	148.4	143.7	127.6	111.6	93.6	85.9	87.9	89.9	78.3	1	1	1	1	1	1	1	1	1	1	0.101	0	3.262536287	1	47.32	1
FALSE	IsMasterProtein	P02751-15	Isoform 15 of Fibronectin OS=Homo sapiens GN=FN1	0.524828421	1	1	1	1	2477	272.15	5.5			ENSG00000115414		2		extracellular	protein binding	"Pf00039, Pf00040, Pf00041"	0.969	0.94	0.86	0.652	0.428	0.39	0.305	0.287	0.239	122.8	119	115.4	105.6	80.1	52.5	47.9	37.5	35.2	29.4	1	1	1	1	1	1	1	1	1	1	0.021	0	0	1		
FALSE	IsMasterProtein	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	7.084468665	4	24	4	1	367	39.3	5.72		197		AHSG	3	defense response;regulation of biological process;response to stimulus;transport	extracellular	enzyme regulator activity	Pf00031	0.9	0.979	0.713	0.698	0.522	0.479	0.505	0.503	0.508	3232.3	2908	3163.8	2303.3	2255	1685.8	1549.5	1630.9	1626.7	1643	4	4	4	4	4	4	4	4	4	4	1.154	0	40.3547281	4	121.8839112	3
FALSE	IsMasterProtein	P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	8.210180624	6	58	6	1	609	69.321	6.28		213	ENSG00000163631	ALB	4	cell communication;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;extracellular;Golgi;nucleus;organelle lumen	antioxidant activity;catalytic activity;DNA binding;metal ion binding;protein binding	Pf00273	1	1.059	0.954	0.85	0.592	0.402	0.227	0.111	0.061	6534.8	6536.5	6921	6234.3	5556.5	3865.6	2627.7	1480.9	726.7	400.3	8	8	8	8	8	8	8	8	8	8	0.638	0	80.44966793	6	275.2801188	6
FALSE	IsMasterProtein	P02774-3	Isoform 3 of Vitamin D-binding protein OS=Homo sapiens GN=GC	9.127789047	3	9	2	1	493	55.087	5.74									"Pf00273, Pf09164"	0.968	1.1	1	0.925	0.745	0.713	0.558	0.417	0.168	664.3	643.1	730.5	664.3	614.5	495.2	473.9	370.4	276.7	111.4	3	3	3	3	3	3	3	3	3	3	0.259	0	21.9278028	3	100.47	2
FALSE	IsMasterProtein	P02786	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	35.26315789	26	85	26	1	760	84.818	6.61		7037	ENSG00000072274	TFRC	3	cell differentiation;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;endosome;extracellular;membrane;mitochondrion	catalytic activity;protein binding;receptor activity;RNA binding;transporter activity	"Pf02225, Pf04253, Pf04389"	0.967	1	0.924	0.766	0.561	0.432	0.235	0.113	0.081	10413.6	10072.3	10411.3	9623.8	7977.8	5844.2	4498.8	2449.5	1179.3	848	24	24	24	24	24	24	24	24	24	24	3.054	0	157.7893878	25	1122.024644	24
FALSE	IsMasterProtein	P02787	Serotransferrin OS=Homo sapiens GN=TF PE=1 SV=3	3.151862464	2	6	2	1	698	77.014	7.12		7018	ENSG00000091513	TF	3	cellular homeostasis;coagulation;regulation of biological process;response to stimulus;transport	cell surface;endosome;extracellular;membrane;organelle lumen	metal ion binding;protein binding;transporter activity	"Pf00405, Pf12974"	0.998	1.152	0.982	0.867	0.569	0.51	0.419	0.384	0.358	544.4	543.5	626.9	534.5	471.9	309.7	277.7	228.2	208.8	195.1	2	2	2	2	2	2	2	2	2	2	0.108	0	7.437545061	2	40.51231569	2
FALSE	IsMasterProtein	P02788	Lactotransferrin OS=Homo sapiens GN=LTF PE=1 SV=6	5.211267606	4	13	4	1	710	78.132	8.12		4057	ENSG00000012223	LTF	3	cell organization and biogenesis;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;cytoplasm;extracellular;nucleus;organelle lumen	catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding	Pf00405	0.977	1.026	0.942	0.886	0.584	0.475	0.398	0.394	0.326	1436.7	1404.2	1473.5	1353.8	1272.2	838.5	681.9	572.3	566.3	468.2	3	3	3	3	3	3	3	3	3	3	0.271	0	19.35016775	4	110.1666667	3
FALSE	IsMasterProtein	P02792	Ferritin light chain OS=Homo sapiens GN=FTL PE=1 SV=2	8.571428571	1	2	1	1	175	20.007	5.78		2512	ENSG00000087086	FTL	19	cell death;cell organization and biogenesis;cellular homeostasis;transport	cytosol;membrane	metal ion binding;protein binding	Pf00210	1.125	1.245	1.257	0.872	0.741	0.527	0.426	0.275	0.311	65.7	73.9	81.8	82.6	57.3	48.7	34.6	28	18.1	20.4	1	1	1	1	1	1	1	1	1	1	0.212	0	3.954821587	1	34.75	1
FALSE	IsMasterProtein	P02794	Ferritin heavy chain OS=Homo sapiens GN=FTH1 PE=1 SV=2	27.86885246	5	10	5	1	183	21.212	5.55		2495	ENSG00000167996	FTH1	11	cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;nucleus	catalytic activity;metal ion binding;protein binding	Pf00210	0.976	1.035	0.833	0.675	0.543	0.3	0.21	0.171	0.214	446.8	436	462.6	372.3	301.7	242.5	133.9	94	76.3	95.6	4	4	4	4	4	4	4	4	4	4	1.61	0	17.34286022	5	98.04842295	5
FALSE	IsMasterProtein	P02795	Metallothionein-2 OS=Homo sapiens GN=MT2A PE=1 SV=1	65.57377049	3	15	1	1	61	6.037	7.83		4502	ENSG00000125148	MT2A	16	cellular homeostasis;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	metal ion binding;protein binding		1.072	1.091	1.082	0.955	0.814	0.767	0.623	0.635	0.563	1426.8	1529.8	1556	1544.4	1362.4	1160.9	1094.9	888.8	906.6	803.2	5	5	5	5	5	5	5	5	5	5	45.416	3	26.80007291	3	211.87	3
FALSE	IsMasterProtein	P03198	DNA polymerase catalytic subunit OS=Epstein-Barr virus (strain B95-8) GN=BALF5 PE=1 SV=1	0.689655172	1	16	1	1	1015	113.346	7.44						metabolic process		catalytic activity;DNA binding;nucleotide binding	"Pf00136, Pf03104"	0.861	0.921	0.672	0.568	0.256	0.139	0.111	0.075	0.033	3596.2	3095.8	3313.2	2417.8	2043.8	920.3	501.2	400	268.2	117.3	1	1	1	1	1	1	1	1	1	1	0.045	0	19.11437726	1	89.23714286	1
FALSE	IsMasterProtein	P03220	Protein BGLF3 OS=Epstein-Barr virus (strain B95-8) GN=BGLF3 PE=3 SV=1	3.614457831	1	1	1	1	332	37.684	4.89									Pf03038	1.01	0.938	0.678	0.352	0.192	0.106	0.071	0.046	0.029	703.3	710	659.6	476.6	247.9	135.3	74.3	50.2	32.2	20.1	1	1	1	1	1	1	1	1	1	1	0.116	0	2.192546606	1		
FALSE	IsMasterProtein	P04004	Vitronectin OS=Homo sapiens GN=VTN PE=1 SV=1	3.138075314	1	2	1	1	478	54.271	5.8		7448	ENSG00000109072	VTN	17	cell differentiation;cell organization and biogenesis;defense response;regulation of biological process;response to stimulus;transport	extracellular	protein binding;receptor activity	"Pf00045, Pf01033"																														0.105	0	4.058494568	1	17.95	1
FALSE	IsMasterProtein	P04040	Catalase OS=Homo sapiens GN=CAT PE=1 SV=3	59.77229602	29	154	29	1	527	59.719	7.39		847	ENSG00000121691	CAT	11	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytosol;endoplasmic reticulum;Golgi;membrane;mitochondrion;organelle lumen;vacuole	antioxidant activity;catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00199, Pf06628"	0.988	1.03	0.939	0.829	0.68	0.637	0.57	0.529	0.446	10474.9	10354.2	10793.2	9833.7	8686.2	7128	6674.4	5972.3	5541.1	4676.6	28	28	28	28	28	28	28	28	28	28	17.738	0	313.2511162	28	2089.095595	28
FALSE	IsMasterProtein	P04049-2	Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens GN=RAF1	5.239520958	4	7	1	1	668	75.347	9.39			ENSG00000132155		3	metabolic process;regulation of biological process;response to stimulus		catalytic activity;nucleotide binding;signal transducer activity	"Pf00069, Pf00130, Pf02196, Pf07714, Pf14531"	0.658	0.455	0.302	0.137	0.086	0.076	0.052	0.057	0.029	348.8	229.5	158.8	105.2	47.9	30	26.5	18.3	19.8	10.1	1	1	1	1	1	1	1	1	1	1	0.227	0	12.1644671	4	55.74	3
FALSE	IsMasterProtein	P04062	Glucosylceramidase OS=Homo sapiens GN=GBA PE=1 SV=3	9.328358209	5	9	5	1	536	59.678	7.61		2629	ENSG00000177628	GBA	1	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	membrane;organelle lumen;vacuole	catalytic activity;protein binding	Pf02055	1.032	1.076	1.021	0.753	0.393	0.236	0.178	0.168	0.139	1987.3	2050.7	2138.7	2029.6	1496	780.4	469.8	353.7	334.8	275.4	4	4	4	4	4	4	4	4	4	4	0.433	0	16.53775978	5	74.62333333	4
FALSE	IsMasterProtein	P04066	Tissue alpha-L-fucosidase OS=Homo sapiens GN=FUCA1 PE=1 SV=4	3.862660944	2	4	2	1	466	53.655	6.84		2517	ENSG00000179163	FUCA1	1	metabolic process	cytoplasm;organelle lumen;vacuole	catalytic activity	Pf01120	1.117	1.094	0.963	0.978	0.715	0.586	0.291	0.162	0.106	271.9	303.8	297.4	261.9	266	194.4	159.3	79.2	44.1	28.9	2	2	2	2	2	2	2	2	2	2	0.202	0	6.843936682	2	80.06	2
FALSE	IsMasterProtein	P04080	Cystatin-B OS=Homo sapiens GN=CSTB PE=1 SV=2	55.10204082	5	64	5	1	98	11.133	7.56		1476	ENSG00000160213	CSTB	21	regulation of biological process;response to stimulus	cytoplasm;nucleus	enzyme regulator activity;protein binding;RNA binding	Pf00031	1.005	1.071	0.986	0.912	0.715	0.748	0.649	0.577	0.43	5005.3	5031.6	5362.2	4932.8	4566.8	3577.7	3743.5	3249.5	2885.8	2151.1	7	7	7	7	7	7	7	7	7	7	145.78	0	127.1794991	4	1281.638558	4
FALSE	IsMasterProtein	P04083	Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2	60.69364162	18	171	18	1	346	38.69	7.02		301	ENSG00000135046	ANXA1	9	cell differentiation;cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;cytoplasm;cytoskeleton;endosome;extracellular;membrane;nucleus;vacuole	catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding;RNA binding;structural molecule activity	Pf00191	0.976	1.025	0.874	0.584	0.183	0.109	0.071	0.053	0.046	24644.3	24050.2	25258.9	21538.4	14392.8	4504.2	2695.4	1752.8	1297.1	1121.4	28	28	28	28	28	28	28	28	28	28	25.827	0	337.7987157	18	2049.68912	17
FALSE	IsMasterProtein	P04114	Apolipoprotein B-100 OS=Homo sapiens GN=APOB PE=1 SV=2	0.986193294	6	13	5	1	4563	515.283	7.05		338	ENSG00000084674	APOB	2	cell organization and biogenesis;cellular component movement;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;endosome;extracellular;Golgi;membrane;organelle lumen	protein binding;transporter activity	"Pf01347, Pf04286, Pf06448, Pf09172, Pf12491"	0.895	0.893	0.813	0.663	0.494	0.408	0.272	0.195	0.136	1828.2	1635.8	1633.1	1486.7	1212.7	902.8	746.5	497.9	357	248.1	4	4	4	4	4	4	4	4	4	4	0.047	0	16.08083916	6	73.73236631	4
FALSE	IsMasterProtein	P04150-3	Isoform Alpha-2 of Glucocorticoid receptor OS=Homo sapiens GN=NR3C1	8.483290488	6	12	6	1	778	85.761	6.49		2908	ENSG00000113580	NR3C1	5	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus;organelle lumen	DNA binding;metal ion binding;protein binding;receptor activity;signal transducer activity	"Pf00104, Pf00105, Pf02155"	0.829	0.771	0.665	0.595	0.539	0.478	0.46	0.45	0.428	2352.6	1951.2	1814.4	1564.3	1399	1267.8	1125.5	1081.3	1058.4	1006.3	6	6	6	6	6	6	6	6	6	6	0.359	0	24.42409873	6	178.9666667	6
FALSE	IsMasterProtein	P04179	"Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2"	23.42342342	5	10	5	1	222	24.707	8.25		6648		SOD2	6	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;membrane;mitochondrion;organelle lumen	antioxidant activity;catalytic activity;DNA binding;metal ion binding;protein binding	"Pf00081, Pf02777"	0.939	0.989	0.876	0.726	0.615	0.517	0.379	0.362	0.335	1339.5	1257.4	1325.1	1173.7	972.2	823.7	691.9	507.9	484.9	448.3	4	4	4	4	4	4	4	4	4	4	1.424	0	13.73446941	5	85.09553875	5
FALSE	IsMasterProtein	P04181	"Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1"	38.95216401	15	130	6	1	439	48.504	7.03		4942	ENSG00000065154	OAT	10	cell organization and biogenesis;metabolic process	mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00202	0.964	0.972	0.779	0.495	0.219	0.123	0.076	0.06	0.047	19986.3	19262.6	19416.7	15570.4	9891.2	4384.8	2468.1	1509.6	1201.2	933.9	21	21	21	21	21	21	21	21	21	21	6.11	10	263.1395155	15	1721.638657	12
FALSE	IsMasterProtein	P04181-2	"Isoform 2 of Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT"	33.22259136	9	64	1	1	301	32.832	5.33		4942	ENSG00000065154	OAT	10	cell organization and biogenesis;metabolic process	mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00202	1.012	0.952	0.695	0.402	0.107	0.037	0.021	0.015	0.01	844.8	855.1	804.6	586.8	339.9	90	31.1	17.9	13	8.7	1	1	1	1	1	1	1	1	1	1	3.87	0	115.8653038	8	748.5287498	8
FALSE	IsMasterProtein	P04217	Alpha-1B-glycoprotein OS=Homo sapiens GN=A1BG PE=1 SV=4	1.414141414	1	2	1	1	495	54.22	5.86		1	ENSG00000121410	A1BG	19		extracellular	protein binding	"Pf00047, Pf13895, Pf13927"	0.936	1.014	0.783	0.761	0.515	0.435	0.436	0.267	0.187	254.3	237.9	257.8	199.2	193.5	130.9	110.6	110.9	68	47.5	1	1	1	1	1	1	1	1	1	1	0.116	0	1.676515579	1	17.48	1
FALSE	IsMasterProtein	P04259	"Keratin, type II cytoskeletal 6B OS=Homo sapiens GN=KRT6B PE=1 SV=5"	12.23404255	9	46	1	1	564	60.03	8		3854	ENSG00000185479	KRT6B	12			catalytic activity;motor activity;protein binding;structural molecule activity	"Pf00038, Pf01576, Pf04111, Pf13166"																														1.021	0	61.81191969	8	235.6874215	9
FALSE	IsMasterProtein	P04264	"Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6"	26.24223602	19	49	11	1	644	65.999	8.12		3848	ENSG00000167768	KRT1	12	defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoskeleton;membrane;nucleus	catalytic activity;motor activity;protein binding;receptor activity;structural molecule activity;transporter activity	"Pf00038, Pf01576, Pf05103, Pf05957, Pf12128, Pf13166, Pf13514"	1.601	1.51	1.139	1.002	0.876	1.061	0.394	1.944	0.228	4090.6	6549.7	6178.3	4660.9	4099.4	3584.9	4341.5	1611.7	7953.2	931.7	13	13	13	13	13	13	13	13	13	13	1.976	3	95.98062515	19	625.4744444	18
FALSE	IsMasterProtein	P04275	von Willebrand factor OS=Homo sapiens GN=VWF PE=1 SV=4	1.137575542	2	3	1	1	2813	309.058	5.48		7450	ENSG00000110799	VWF	12	cell organization and biogenesis;coagulation;metabolic process;response to stimulus;transport	endoplasmic reticulum;extracellular;organelle lumen	protein binding	"Pf00092, Pf00093, Pf00094, Pf01826, Pf08742"																														0.03	0	1.900651574	2		
FALSE	IsMasterProtein	P04350	Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2	75	24	355	2	1	444	49.554	4.88		10382	ENSG00000104833	TUBB4A	19	cell organization and biogenesis;metabolic process	cytoplasm;cytoskeleton;cytosol;nucleus	catalytic activity;nucleotide binding;protein binding;structural molecule activity	"Pf00091, Pf03953, Pf10644"	0.999	1.016	0.878	0.666	0.358	0.172	0.092	0.066	0.059	1458	1456.6	1481.8	1280.5	970.9	522.3	251.3	134.2	95.9	86.2	4	4	4	4	4	4	4	4	4	4	148.25	2	625.2588172	24	3741.212348	23
FALSE	IsMasterProtein	P04406	Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3	67.76119403	22	890	2	1	335	36.03	8.46		2597	ENSG00000111640	GAPDH	12	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00044, Pf02800"	0.995	1.053	0.982	0.873	0.723	0.642	0.399	0.132	0.068	82089.6	81664.4	86460.7	80646.2	71697.7	59345.2	52728.7	32785.7	10852.1	5586.6	45	45	45	45	45	45	45	45	45	45	267.27	42	1654.371242	22	10444.27273	19
FALSE	IsMasterProtein	P04424	Argininosuccinate lyase OS=Homo sapiens GN=ASL PE=1 SV=4	39.43965517	17	49	10	1	464	51.625	6.48		435	ENSG00000126522	ASL	7	cell organization and biogenesis;metabolic process	cytoplasm;cytosol	catalytic activity;protein binding	"Pf00206, Pf14698"	0.897	0.95	0.814	0.759	0.53	0.336	0.078	0.047	0.034	5062.6	4539.1	4807	4120.9	3844.1	2685	1698.8	397	239.3	173.4	18	18	18	18	18	18	18	18	18	18	4.995	8	91.68510675	17	514.9253633	16
FALSE	IsMasterProtein	P04629	High affinity nerve growth factor receptor OS=Homo sapiens GN=NTRK1 PE=1 SV=4	2.135678392	2	3	2	1	796	87.441	6.64		4914	ENSG00000198400	NTRK1	1	cell death;cell differentiation;cell organization and biogenesis;cellular component movement;development;metabolic process;regulation of biological process;response to stimulus	cell surface;cytoplasm;endosome;membrane	catalytic activity;nucleotide binding;protein binding;receptor activity;signal transducer activity	"Pf00069, Pf07679, Pf07714, Pf13855, Pf15102"	0.984	0.993	0.789	0.441	0.322	0.172	0.097	0.072	0.051	658.7	647.9	654	519.7	290.8	212.4	113.1	63.9	47.2	33.6	2	2	2	2	2	2	2	2	2	2	0.129	0	6.026147366	2	23.01	1
FALSE	IsMasterProtein	P04632	Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1	46.26865672	9	58	6	1	268	28.298	5.2		826	ENSG00000126247	CAPNS1	19	cell organization and biogenesis;metabolic process;regulation of biological process	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;protein binding	Pf13833	0.977	0.999	0.907	0.792	0.572	0.434	0.256	0.155	0.082	7125.4	6961.7	7118.1	6459.9	5640.6	4076.4	3090.7	1821.2	1102.4	583.3	11	11	11	11	11	11	11	11	11	11	6.356	3	104.6622524	9	731.5804348	7
FALSE	IsMasterProtein	P04792	Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2	64.87804878	11	64	11	1	205	22.768	6.4		3315	ENSG00000106211	HSPB1	7	cell death;cellular component movement;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus;proteasome	enzyme regulator activity;protein binding;RNA binding	Pf00011	0.883	0.749	0.582	0.433	0.258	0.151	0.101	0.085	0.168	7928.8	7001.9	5935.4	4612.4	3431.1	2042.5	1200.1	797.9	677.7	1335.3	13	13	13	13	13	13	13	13	13	13	13.251	0	121.194357	11	613.1878496	11
FALSE	IsMasterProtein	P04818	Thymidylate synthase OS=Homo sapiens GN=TYMS PE=1 SV=3	41.21405751	11	35	11	1	313	35.693	7.01		7298	ENSG00000176890	TYMS	18	cell growth;cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding;protein binding;RNA binding	Pf00303	0.973	0.858	0.501	0.21	0.114	0.076	0.053	0.038	0.032	5226.3	5087.6	4483.4	2616	1099.3	595.5	399.7	275.8	197	168.6	11	11	11	11	11	11	11	11	11	11	4.275	0	68.45247531	10	474.0523529	11
FALSE	IsMasterProtein	P04844	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3	3.486529319	2	3	2	1	631	69.241	5.69		6185	ENSG00000118705	RPN2	20	cell organization and biogenesis;metabolic process;response to stimulus;transport	endoplasmic reticulum;membrane;nucleus	catalytic activity	Pf05817	0.937	0.901	0.822	0.716	0.552	0.488	0.475	0.407	0.411	452.7	424.1	407.9	372.3	324.1	250.1	220.7	215.1	184.4	185.9	2	2	2	2	2	2	2	2	2	2	0.16	0	4.468348026	1	25.58	2
FALSE	IsMasterProtein	P04899-4	Isoform sGi2 of Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens GN=GNAI2	11.74863388	4	8	2	1	366	41.522	5.99		2771		GNAI2	3	cell communication;cell division;cell proliferation;coagulation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;nucleotide binding;protein binding;signal transducer activity	"Pf00025, Pf00503"	0.965	0.984	0.853	0.538	0.296	0.12	0.097	0.086	0.057	510	492.2	501.8	434.9	274.4	150.9	61.1	49.4	44	29.3	2	2	2	2	2	2	2	2	2	2	0.551	0	13.91183877	4	96.92470004	3
FALSE	IsMasterProtein	P04908	Histone H2A type 1-B/E OS=Homo sapiens GN=HIST1H2AB PE=1 SV=2	37.69230769	5	21	1	1	130	14.127	11.05		8335; 3012	ENSG00000277075; ENSG00000278463	HIST1H2AB; HIST1H2AE	6	cell organization and biogenesis;regulation of biological process	chromosome;nucleus	DNA binding;protein binding	"Pf00125, Pf00808"	0.986	1.051	0.817	0.453	0.168	0.103	0.063	0.026	0.023	533.9	526.2	561.1	436.2	242.1	89.9	55.2	33.5	14.1	12.5	1	1	1	1	1	1	1	1	1	1	9	0	33.72788906	5	151.4812086	4
FALSE	IsMasterProtein	P04920	Anion exchange protein 2 OS=Homo sapiens GN=SLC4A2 PE=1 SV=4	7.413376309	4	10	4	1	1241	136.923	6.29		6522	ENSG00000164889	SLC4A2	7	cellular homeostasis;transport	membrane	transporter activity	"Pf00955, Pf07565"	0.825	0.837	0.728	0.597	0.371	0.245	0.184	0.152	0.108	811.3	669.4	678.8	590.5	484	300.6	198.6	149.1	123.2	87.6	5	5	5	5	5	5	5	5	5	5	0.208	0	24.72282171	4	107.8	4
FALSE	IsMasterProtein	P04921	Glycophorin-C OS=Homo sapiens GN=GYPC PE=1 SV=1	27.34375	2	5	2	1	128	13.802	4.84		2995	ENSG00000136732	GYPC	2		cytoskeleton;membrane	protein binding		0.995	1.041	0.741	0.473	0.308	0.246	0.235	0.151	0.165	93	92.5	96.8	68.9	44	28.6	22.9	21.9	14	15.3	1	1	1	1	1	1	1	1	1	1	4.623	0	10.96743512	2	67.48	2
FALSE	IsMasterProtein	P05062	Fructose-bisphosphate aldolase B OS=Homo sapiens GN=ALDOB PE=1 SV=2	6.318681319	3	38	1	1	364	39.448	7.87		229	ENSG00000136872	ALDOB	9	cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus;vacuole	catalytic activity;protein binding	Pf00274	1.103	1.132	1.021	1.013	0.753	0.686	0.436	0.221	0.097	114.8	126.6	130	117.2	116.3	86.4	78.7	50	25.4	11.1	1	1	1	1	1	1	1	1	1	1	0.413	0	51.00117016	3	349.6383171	3
