"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S1] F1: 126, Control, drugS"	"Found in Sample: [S3] F1: 127N, Sample, drugS"	"Found in Sample: [S4] F1: 127C, Sample, drugS"	"Found in Sample: [S5] F1: 128N, Sample, drugS"	"Found in Sample: [S6] F1: 128C, Sample, drugS"	"Found in Sample: [S7] F1: 129N, Sample, drugS"	"Found in Sample: [S8] F1: 129C, Sample, drugS"	"Found in Sample: [S9] F1: 130N, Sample, drugS"	"Found in Sample: [S10] F1: 130C, Sample, drugS"	"Found in Sample: [S11] F1: 131, Sample, drugS"	"Modifications"	"Area: 126, drugS"	"Area: 127N, drugS"	"Area: 127C, drugS"	"Area: 128N, drugS"	"Area: 128C, drugS"	"Area: 129N, drugS"	"Area: 129C, drugS"	"Area: 130N, drugS"	"Area: 130C, drugS"	"Area: 131, drugS"	"Abundance Ratio: (127N, drugS) / (126, drugS)"	"Abundance Ratio: (127C, drugS) / (126, drugS)"	"Abundance Ratio: (128N, drugS) / (126, drugS)"	"Abundance Ratio: (128C, drugS) / (126, drugS)"	"Abundance Ratio: (129N, drugS) / (126, drugS)"	"Abundance Ratio: (129C, drugS) / (126, drugS)"	"Abundance Ratio: (130N, drugS) / (126, drugS)"	"Abundance Ratio: (130C, drugS) / (126, drugS)"	"Abundance Ratio: (131, drugS) / (126, drugS)"	"Abundance: F1: 126, Control, drugS"	"Abundance: F1: 127N, Sample, drugS"	"Abundance: F1: 127C, Sample, drugS"	"Abundance: F1: 128N, Sample, drugS"	"Abundance: F1: 128C, Sample, drugS"	"Abundance: F1: 129N, Sample, drugS"	"Abundance: F1: 129C, Sample, drugS"	"Abundance: F1: 130N, Sample, drugS"	"Abundance: F1: 130C, Sample, drugS"	"Abundance: F1: 131, Sample, drugS"	"Abundances Count: F1: 126, Control, drugS"	"Abundances Count: F1: 127N, Sample, drugS"	"Abundances Count: F1: 127C, Sample, drugS"	"Abundances Count: F1: 128N, Sample, drugS"	"Abundances Count: F1: 128C, Sample, drugS"	"Abundances Count: F1: 129N, Sample, drugS"	"Abundances Count: F1: 129C, Sample, drugS"	"Abundances Count: F1: 130N, Sample, drugS"	"Abundances Count: F1: 130C, Sample, drugS"	"Abundances Count: F1: 131, Sample, drugS"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1"	"0"	"504.978466956622"	"62.3839009287926"	"33"	"531"	"20"	"1"	"646"	"70.854"	"5.52"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.9e9"	"5.8e9"	"7.4e9"	"6.9e9"	"7.1e9"	"7.5e9"	"8.1e9"	"7.7e9"	"7.0e9"	"6.6e9"	"0.956"	"1.085"	"1.175"	"1.154"	"1.196"	"1.210"	"1.232"	"1.164"	"1.093"	"51434.6"	"49196.3"	"55825.7"	"60413.0"	"59360.0"	"61502.0"	"62247.1"	"63365.0"	"59874.0"	"56199.3"	"72"	"72"	"72"	"72"	"72"	"72"	"72"	"72"	"72"	"72"	"2727.333"	"24"	"1887.43798160553"	"33"
"False"	"High"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3"	"0"	"481.39262016234"	"50.6456241032999"	"58"	"150"	"58"	"1"	"1394"	"157.805"	"6.13"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e8"	"1.4e8"	"1.8e8"	"1.8e8"	"1.7e8"	"1.9e8"	"2.0e8"	"2.2e8"	"1.7e8"	"1.7e8"	"0.884"	"1.095"	"1.089"	"1.081"	"1.180"	"1.211"	"1.237"	"1.168"	"1.047"	"18873.1"	"16676.7"	"20669.1"	"20560.6"	"20405.2"	"22267.8"	"22859.7"	"23354.8"	"22043.5"	"19768.7"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"12.717"	"0"	"563.571063041687"	"58"
"False"	"High"	"IsMasterProtein"	"P13796"	"Plastin-2 OS=Homo sapiens GN=LCP1 PE=1 SV=6"	"0"	"461.650860915921"	"61.4035087719298"	"32"	"264"	"25"	"1"	"627"	"70.244"	"5.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e9"	"2.0e9"	"2.4e9"	"2.3e9"	"2.3e9"	"2.2e9"	"2.5e9"	"2.4e9"	"2.2e9"	"2.1e9"	"0.963"	"1.099"	"1.133"	"1.136"	"1.204"	"1.200"	"1.220"	"1.134"	"1.071"	"30141.6"	"29011.9"	"33130.5"	"34149.9"	"34251.0"	"36288.6"	"36183.2"	"36766.2"	"34186.3"	"32293.5"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"333.048"	"12"	"958.706501245499"	"32"
"False"	"High"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2"	"0"	"454.987125219147"	"71.0296684118674"	"29"	"222"	"29"	"1"	"573"	"61.016"	"5.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e9"	"1.4e9"	"1.7e9"	"1.7e9"	"1.7e9"	"1.8e9"	"1.8e9"	"1.8e9"	"1.7e9"	"1.6e9"	"0.908"	"1.083"	"1.104"	"1.108"	"1.184"	"1.192"	"1.226"	"1.134"	"1.034"	"26977.0"	"24492.4"	"29225.6"	"29774.0"	"29899.0"	"31942.0"	"32147.3"	"33063.1"	"30592.7"	"27899.9"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"336.115"	"0"	"933.979838848114"	"29"
"False"	"High"	"IsMasterProtein"	"P48643"	"T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1"	"0"	"451.412378677988"	"70.4251386321627"	"31"	"255"	"30"	"1"	"541"	"59.633"	"5.66"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e9"	"2.0e9"	"2.4e9"	"2.5e9"	"2.4e9"	"2.6e9"	"2.6e9"	"2.7e9"	"2.3e9"	"2.2e9"	"0.959"	"1.105"	"1.177"	"1.140"	"1.213"	"1.203"	"1.251"	"1.143"	"1.086"	"21704.2"	"20822.2"	"23988.6"	"25552.8"	"24736.1"	"26329.8"	"26103.8"	"27154.0"	"24797.6"	"23561.5"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"578.639"	"1"	"934.342392206192"	"31"
"False"	"High"	"IsMasterProtein"	"P06733"	"Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2"	"0"	"451.397093347474"	"71.1981566820276"	"25"	"709"	"9"	"1"	"434"	"47.139"	"7.39"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e10"	"1.2e10"	"1.2e10"	"1.2e10"	"1.2e10"	"1.1e10"	"1.3e10"	"1.3e10"	"1.1e10"	"1.1e10"	"0.972"	"1.111"	"1.203"	"1.175"	"1.222"	"1.222"	"1.250"	"1.175"	"1.131"	"78667.8"	"76440.2"	"87401.7"	"94618.4"	"92467.0"	"96108.3"	"96110.5"	"98330.0"	"92449.7"	"88995.4"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"2211.216"	"36"	"2867.07243788242"	"25"
"False"	"High"	"IsMasterProtein"	"Q5T4S7-2"	"Isoform 2 of E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens GN=UBR4"	"0"	"450.488997646372"	"19.2736356648732"	"75"	"123"	"75"	"1"	"5204"	"575.592"	"6.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.3e7"	"6.0e7"	"6.8e7"	"7.1e7"	"7.2e7"	"8.0e7"	"8.6e7"	"8.4e7"	"8.0e7"	"7.3e7"	"0.876"	"1.055"	"1.071"	"1.077"	"1.162"	"1.204"	"1.232"	"1.142"	"1.011"	"16302.7"	"14279.0"	"17194.8"	"17460.4"	"17551.4"	"18949.5"	"19624.0"	"20080.3"	"18618.5"	"16489.0"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"1.371"	"0"	"494.234589099884"	"75"
"False"	"High"	"IsMasterProtein"	"Q13813"	"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=3"	"0"	"445.214261362424"	"42.1925566343042"	"88"	"123"	"88"	"1"	"2472"	"284.364"	"5.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.9e7"	"4.9e7"	"6.0e7"	"6.1e7"	"6.2e7"	"6.6e7"	"6.9e7"	"6.8e7"	"6.0e7"	"5.7e7"	"0.964"	"1.080"	"1.146"	"1.118"	"1.196"	"1.181"	"1.229"	"1.112"	"1.085"	"13915.8"	"13419.6"	"15031.4"	"15949.2"	"15559.3"	"16645.4"	"16440.3"	"17107.6"	"15469.7"	"15099.6"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"2.793"	"0"	"486.597820043564"	"88"
"False"	"High"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=2"	"0"	"444.697810927753"	"33.1442463533225"	"60"	"119"	"59"	"1"	"2468"	"270.468"	"4.81"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e8"	"1.1e8"	"1.2e8"	"1.2e8"	"1.2e8"	"1.2e8"	"1.3e8"	"1.2e8"	"1.2e8"	"1.1e8"	"0.922"	"1.094"	"1.102"	"1.115"	"1.169"	"1.189"	"1.217"	"1.129"	"1.042"	"16355.3"	"15077.8"	"17886.5"	"18028.0"	"18228.5"	"19112.6"	"19442.2"	"19910.6"	"18468.9"	"17047.0"	"71"	"71"	"71"	"71"	"71"	"71"	"71"	"71"	"71"	"71"	"5.602"	"1"	"511.036976337433"	"60"
"False"	"High"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B OS=Homo sapiens GN=HSPA1B PE=1 SV=1"	"0"	"441.761750271847"	"61.3104524180967"	"29"	"369"	"15"	"1"	"641"	"70.009"	"5.66"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.9e9"	"4.6e9"	"4.7e9"	"5.2e9"	"5.1e9"	"6.0e9"	"5.5e9"	"6.0e9"	"5.2e9"	"4.9e9"	"0.974"	"1.134"	"1.168"	"1.160"	"1.216"	"1.210"	"1.259"	"1.152"	"1.094"	"28986.6"	"28219.0"	"32880.1"	"33867.0"	"33638.9"	"35238.8"	"35087.3"	"36507.8"	"33387.3"	"31724.7"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"512.483"	"19"	"1353.08423161507"	"29"
"False"	"High"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5"	"0"	"437.447030233771"	"37.3015873015873"	"48"	"158"	"47"	"1"	"1512"	"170.483"	"7.33"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.1e8"	"3.4e8"	"4.2e8"	"4.4e8"	"4.2e8"	"4.4e8"	"4.7e8"	"4.7e8"	"4.2e8"	"3.7e8"	"0.854"	"1.054"	"1.052"	"1.057"	"1.143"	"1.201"	"1.228"	"1.142"	"1.011"	"21828.6"	"18638.9"	"23004.2"	"22959.6"	"23065.0"	"24943.3"	"26223.0"	"26801.2"	"24939.1"	"22063.2"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"12.797"	"1"	"584.73721075058"	"48"
"False"	"High"	"IsMasterProtein"	"P49368"	"T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4"	"0"	"434.509561350404"	"57.6146788990826"	"29"	"251"	"3"	"1"	"545"	"60.495"	"6.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e9"	"1.3e9"	"1.7e9"	"1.8e9"	"1.7e9"	"1.7e9"	"1.7e9"	"1.7e9"	"1.6e9"	"1.5e9"	"0.965"	"1.083"	"1.131"	"1.153"	"1.209"	"1.209"	"1.255"	"1.155"	"1.066"	"22817.9"	"22013.4"	"24713.9"	"25815.9"	"26312.4"	"27597.7"	"27586.5"	"28636.6"	"26356.4"	"24322.2"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"427.133"	"49"	"913.264532804489"	"29"
"False"	"High"	"IsMasterProtein"	"P12814"	"Alpha-actinin-1 OS=Homo sapiens GN=ACTN1 PE=1 SV=2"	"0"	"433.888306826821"	"57.0627802690583"	"40"	"196"	"24"	"1"	"892"	"102.993"	"5.41"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Acetyl [N-Term]"	"7.3e8"	"6.5e8"	"7.6e8"	"7.8e8"	"7.8e8"	"7.9e8"	"7.8e8"	"8.7e8"	"7.5e8"	"6.9e8"	"0.951"	"1.103"	"1.138"	"1.149"	"1.194"	"1.211"	"1.229"	"1.146"	"1.075"	"11585.4"	"11019.2"	"12784.3"	"13182.7"	"13317.2"	"13828.4"	"14030.0"	"14239.4"	"13278.2"	"12454.2"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"42.586"	"0"	"753.340171098709"	"40"
"False"	"High"	"IsMasterProtein"	"P26038"	"Moesin OS=Homo sapiens GN=MSN PE=1 SV=3"	"0"	"429.287933310336"	"62.0450606585789"	"37"	"272"	"28"	"1"	"577"	"67.778"	"6.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.1e9"	"2.9e9"	"3.3e9"	"3.4e9"	"3.2e9"	"3.2e9"	"3.6e9"	"3.6e9"	"3.0e9"	"2.8e9"	"0.955"	"1.147"	"1.133"	"1.181"	"1.191"	"1.209"	"1.236"	"1.156"	"1.071"	"24428.2"	"23336.3"	"28015.0"	"27678.4"	"28839.8"	"29092.7"	"29529.8"	"30189.2"	"28246.0"	"26154.8"	"65"	"65"	"65"	"65"	"65"	"65"	"65"	"65"	"65"	"65"	"454.551"	"15"	"891.233676433563"	"37"
"False"	"High"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1"	"0"	"417.209469140466"	"67.9856115107914"	"28"	"210"	"28"	"1"	"556"	"60.306"	"6.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e9"	"2.5e9"	"2.8e9"	"2.8e9"	"2.6e9"	"2.7e9"	"2.9e9"	"2.9e9"	"2.4e9"	"2.4e9"	"0.942"	"1.099"	"1.100"	"1.140"	"1.158"	"1.199"	"1.212"	"1.139"	"1.042"	"24916.4"	"23467.4"	"27386.3"	"27405.2"	"28407.1"	"28846.8"	"29880.8"	"30196.1"	"28372.4"	"25950.9"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"315.228"	"0"	"858.744297742844"	"28"
"False"	"High"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4"	"0"	"399.52863847921"	"68.6131386861314"	"33"	"264"	"33"	"1"	"548"	"59.583"	"5.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e9"	"2.5e9"	"3.0e9"	"3.2e9"	"3.1e9"	"3.1e9"	"3.4e9"	"3.2e9"	"3.1e9"	"2.8e9"	"0.936"	"1.099"	"1.108"	"1.122"	"1.157"	"1.198"	"1.201"	"1.127"	"1.023"	"36635.4"	"34286.7"	"40271.2"	"40596.4"	"41100.6"	"42369.4"	"43882.6"	"43983.5"	"41303.3"	"37471.2"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"362.895"	"0"	"1003.54060840607"	"33"
"False"	"High"	"IsMasterProtein"	"O00410-3"	"Isoform 3 of Importin-5 OS=Homo sapiens GN=IPO5"	"0"	"390.560513153998"	"43.7668161434978"	"34"	"143"	"33"	"1"	"1115"	"125.464"	"4.92"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.3e8"	"3.8e8"	"4.5e8"	"4.6e8"	"4.4e8"	"4.5e8"	"5.0e8"	"4.6e8"	"4.2e8"	"3.9e8"	"0.966"	"1.089"	"1.121"	"1.142"	"1.176"	"1.190"	"1.207"	"1.133"	"1.042"	"13883.8"	"13406.5"	"15120.1"	"15558.3"	"15860.7"	"16322.9"	"16516.4"	"16756.1"	"15736.4"	"14463.5"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"26.709"	"1"	"551.343027830124"	"34"
"False"	"High"	"IsMasterProtein"	"P13639"	"Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4"	"0"	"387.865878878768"	"50"	"36"	"239"	"35"	"1"	"858"	"95.277"	"6.83"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e9"	"3.2e9"	"4.0e9"	"4.0e9"	"4.1e9"	"3.9e9"	"4.0e9"	"3.7e9"	"4.2e9"	"3.6e9"	"0.965"	"1.108"	"1.163"	"1.138"	"1.216"	"1.207"	"1.264"	"1.156"	"1.084"	"26544.7"	"25628.5"	"29406.0"	"30877.9"	"30213.0"	"32280.5"	"32042.9"	"33562.4"	"30693.2"	"28781.3"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"76.426"	"1"	"859.965970039368"	"36"
"False"	"High"	"IsMasterProtein"	"P04075-2"	"Isoform 2 of Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA"	"0"	"384.978896104537"	"60.2870813397129"	"23"	"383"	"17"	"1"	"418"	"45.232"	"8.25"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e10"	"1.0e10"	"1.2e10"	"1.2e10"	"1.1e10"	"1.1e10"	"1.3e10"	"1.2e10"	"1.0e10"	"1.0e10"	"0.972"	"1.092"	"1.226"	"1.163"	"1.203"	"1.213"	"1.238"	"1.166"	"1.122"	"34486.4"	"33514.2"	"37657.0"	"42284.7"	"40123.2"	"41493.6"	"41834.9"	"42702.9"	"40203.4"	"38697.9"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"2609.157"	"8"	"1432.12084960938"	"23"
"False"	"High"	"IsMasterProtein"	"Q15075"	"Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2"	"0"	"383.083184518402"	"45.2161587526577"	"59"	"119"	"58"	"1"	"1411"	"162.367"	"5.68"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.0e8"	"9.7e7"	"1.1e8"	"1.1e8"	"1.1e8"	"1.1e8"	"1.1e8"	"1.1e8"	"1.1e8"	"1.1e8"	"0.945"	"1.075"	"1.098"	"1.121"	"1.157"	"1.160"	"1.195"	"1.106"	"1.024"	"14312.0"	"13527.5"	"15389.9"	"15707.9"	"16042.1"	"16556.2"	"16604.7"	"17109.7"	"15826.8"	"14656.2"	"69"	"69"	"69"	"69"	"69"	"69"	"69"	"69"	"69"	"69"	"6.46"	"1"	"454.227576494217"	"59"
"False"	"High"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 OS=Homo sapiens GN=ACTB PE=1 SV=1"	"0"	"382.141358336663"	"71.4666666666667"	"20"	"693"	"7"	"1"	"375"	"41.71"	"5.48"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.9e9"	"3.3e9"	"3.3e9"	"4.1e9"	"4.1e9"	"4.5e9"	"4.1e9"	"4.2e9"	"4.2e9"	"3.6e9"	"0.967"	"1.121"	"1.241"	"1.171"	"1.241"	"1.235"	"1.268"	"1.198"	"1.160"	"66340.0"	"64181.9"	"74337.6"	"82328.5"	"77690.9"	"82313.6"	"81953.7"	"84150.4"	"79444.6"	"76977.3"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"4488.251"	"21"	"2710.59638357162"	"20"
"False"	"High"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens GN=UBA1 PE=1 SV=3"	"0"	"376.34257172184"	"45.3686200378072"	"36"	"140"	"36"	"1"	"1058"	"117.774"	"5.76"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.1e8"	"5.9e8"	"7.1e8"	"7.0e8"	"6.9e8"	"8.0e8"	"7.8e8"	"7.8e8"	"7.3e8"	"6.8e8"	"0.924"	"1.083"	"1.113"	"1.120"	"1.206"	"1.202"	"1.255"	"1.160"	"1.070"	"15024.1"	"13887.1"	"16272.4"	"16725.5"	"16833.5"	"18112.9"	"18056.9"	"18851.9"	"17430.0"	"16071.7"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"23.173"	"0"	"567.532256126404"	"36"
"False"	"High"	"IsMasterProtein"	"Q14980"	"Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2"	"0"	"376.20971430741"	"36.6903073286052"	"65"	"96"	"1"	"1"	"2115"	"238.115"	"5.78"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e7"	"9.8e6"	"1.1e7"	"1.2e7"	"1.2e7"	"1.2e7"	"1.2e7"	"1.3e7"	"1.2e7"	"1.3e7"	"0.908"	"1.055"	"1.075"	"1.099"	"1.156"	"1.185"	"1.184"	"1.120"	"1.013"	"10806.7"	"9810.1"	"11402.9"	"11617.7"	"11871.5"	"12493.1"	"12808.4"	"12791.6"	"12101.2"	"10944.8"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"2.981"	"66"	"400.724793434143"	"65"
"False"	"High"	"IsMasterProtein"	"Q14980-2"	"Isoform 2 of Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1"	"0"	"375.810138536044"	"36.7920038077106"	"65"	"96"	"1"	"1"	"2101"	"236.372"	"5.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.1e7"	"1.8e7"	"2.2e7"	"3.0e7"	"2.2e7"	"2.4e7"	"2.7e7"	"2.6e7"	"2.5e7"	"2.6e7"	"0.862"	"1.016"	"1.426"	"1.061"	"1.154"	"1.271"	"1.214"	"1.166"	"1.238"	"98.8"	"85.2"	"100.4"	"140.9"	"104.8"	"114.0"	"125.6"	"119.9"	"115.2"	"122.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"3.019"	"0"	"400.450812339783"	"65"
"False"	"High"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3"	"0"	"375.149353391393"	"49.6527777777778"	"45"	"144"	"22"	"1"	"1152"	"120.93"	"5.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.3e8"	"2.1e8"	"2.5e8"	"2.5e8"	"2.4e8"	"2.4e8"	"2.7e8"	"2.6e8"	"2.2e8"	"2.1e8"	"0.940"	"1.088"	"1.117"	"1.097"	"1.153"	"1.174"	"1.176"	"1.097"	"1.018"	"20064.9"	"18854.1"	"21839.4"	"22412.6"	"22007.6"	"23126.6"	"23557.4"	"23604.0"	"22019.1"	"20418.0"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"21.967"	"29"	"534.542920351028"	"45"
"False"	"High"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta OS=Homo sapiens GN=CCT2 PE=1 SV=4"	"0"	"373.625693540255"	"63.9252336448598"	"26"	"192"	"26"	"1"	"535"	"57.452"	"6.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.9e9"	"2.5e9"	"3.0e9"	"3.2e9"	"2.9e9"	"3.2e9"	"2.9e9"	"3.2e9"	"3.2e9"	"2.7e9"	"0.948"	"1.083"	"1.104"	"1.129"	"1.172"	"1.177"	"1.218"	"1.130"	"1.039"	"21322.1"	"20210.0"	"23096.1"	"23537.0"	"24069.2"	"24980.7"	"25086.2"	"25961.7"	"24102.3"	"22156.8"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"155.475"	"0"	"831.78141784668"	"26"
"False"	"High"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4"	"0"	"373.598800195409"	"57.4387947269303"	"25"	"210"	"3"	"1"	"531"	"57.9"	"7.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.2e8"	"5.6e8"	"6.5e8"	"7.4e8"	"7.1e8"	"5.8e8"	"6.5e8"	"8.3e8"	"7.1e8"	"6.8e8"	"0.956"	"1.126"	"1.155"	"1.133"	"1.199"	"1.201"	"1.244"	"1.169"	"1.096"	"26256.8"	"25098.4"	"29562.5"	"30322.0"	"29753.3"	"31489.0"	"31542.2"	"32652.8"	"30692.9"	"28772.5"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"127.265"	"37"	"882.235961914063"	"25"
"False"	"High"	"IsMasterProtein"	"Q12888-2"	"Isoform 2 of Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1"	"0"	"365.281250520961"	"36.3176530096105"	"47"	"86"	"47"	"1"	"1977"	"213.985"	"4.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.4e7"	"5.3e7"	"5.8e7"	"6.1e7"	"6.0e7"	"6.1e7"	"6.5e7"	"6.5e7"	"5.5e7"	"5.3e7"	"0.942"	"1.059"	"1.115"	"1.102"	"1.187"	"1.178"	"1.217"	"1.088"	"1.042"	"10444.5"	"9837.5"	"11056.9"	"11646.3"	"11514.1"	"12401.3"	"12308.7"	"12714.1"	"11368.4"	"10879.5"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"4.067"	"0"	"380.749170064926"	"47"
"False"	"High"	"IsMasterProtein"	"P33176"	"Kinesin-1 heavy chain OS=Homo sapiens GN=KIF5B PE=1 SV=1"	"0"	"358.808778507104"	"50.67497403946"	"44"	"117"	"37"	"1"	"963"	"109.617"	"6.51"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.4e7"	"7.3e7"	"7.8e7"	"8.1e7"	"7.6e7"	"8.8e7"	"8.9e7"	"9.3e7"	"8.2e7"	"7.5e7"	"0.911"	"1.054"	"1.073"	"1.073"	"1.146"	"1.177"	"1.218"	"1.117"	"1.024"	"15360.5"	"14000.8"	"16189.4"	"16476.3"	"16481.7"	"17604.9"	"18073.2"	"18703.9"	"17150.1"	"15722.9"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"18.11"	"8"	"473.70528459549"	"44"
