"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S11] F2: 126, Sample, drugX"	"Found in Sample: [S12] F2: 127N, Sample, drugX"	"Found in Sample: [S13] F2: 127C, Sample, drugX"	"Found in Sample: [S14] F2: 128N, Sample, drugX"	"Found in Sample: [S15] F2: 128C, Sample, drugX"	"Found in Sample: [S16] F2: 129N, Sample, drugX"	"Found in Sample: [S17] F2: 129C, Sample, drugX"	"Found in Sample: [S18] F2: 130N, Sample, drugX"	"Found in Sample: [S19] F2: 130C, Sample, drugX"	"Found in Sample: [S20] F2: 131, Sample, drugX"	"Modifications"	"Area: 126, drugX"	"Area: 127N, drugX"	"Area: 127C, drugX"	"Area: 128N, drugX"	"Area: 128C, drugX"	"Area: 129N, drugX"	"Area: 129C, drugX"	"Area: 130N, drugX"	"Area: 130C, drugX"	"Area: 131, drugX"	"Abundance Ratio: (127N, drugX) / (126, drugX)"	"Abundance Ratio: (127C, drugX) / (126, drugX)"	"Abundance Ratio: (128N, drugX) / (126, drugX)"	"Abundance Ratio: (128C, drugX) / (126, drugX)"	"Abundance Ratio: (129N, drugX) / (126, drugX)"	"Abundance Ratio: (129C, drugX) / (126, drugX)"	"Abundance Ratio: (130N, drugX) / (126, drugX)"	"Abundance Ratio: (130C, drugX) / (126, drugX)"	"Abundance Ratio: (131, drugX) / (126, drugX)"	"Abundance: F2: 126, Sample, drugX"	"Abundance: F2: 127N, Sample, drugX"	"Abundance: F2: 127C, Sample, drugX"	"Abundance: F2: 128N, Sample, drugX"	"Abundance: F2: 128C, Sample, drugX"	"Abundance: F2: 129N, Sample, drugX"	"Abundance: F2: 129C, Sample, drugX"	"Abundance: F2: 130N, Sample, drugX"	"Abundance: F2: 130C, Sample, drugX"	"Abundance: F2: 131, Sample, drugX"	"Abundances Count: F2: 126, Sample, drugX"	"Abundances Count: F2: 127N, Sample, drugX"	"Abundances Count: F2: 127C, Sample, drugX"	"Abundances Count: F2: 128N, Sample, drugX"	"Abundances Count: F2: 128C, Sample, drugX"	"Abundances Count: F2: 129N, Sample, drugX"	"Abundances Count: F2: 129C, Sample, drugX"	"Abundances Count: F2: 130N, Sample, drugX"	"Abundances Count: F2: 130C, Sample, drugX"	"Abundances Count: F2: 131, Sample, drugX"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q13885"	"Tubulin beta-2A chain OS=Homo sapiens GN=TUBB2A PE=1 SV=1"	"0"	"577.3331061092"	"62.6966292134831"	"25"	"275"	"4"	"1"	"445"	"49.875"	"4.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e8"	"9.5e7"	"9.1e7"	"9.1e7"	"8.3e7"	"8.7e7"	"9.7e7"	"1.0e8"	"7.3e7"	"6.6e7"	"0.860"	"0.956"	"0.915"	"0.922"	"0.908"	"0.944"	"0.978"	"0.784"	"0.805"	"3616.6"	"3111.7"	"3457.3"	"3308.5"	"3335.3"	"3285.2"	"3413.9"	"3536.8"	"2834.9"	"2911.1"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"18232.48"	"5"	"1031.87609481812"	"25"
"False"	"High"	"IsMasterProtein"	"P26038"	"Moesin OS=Homo sapiens GN=MSN PE=1 SV=3"	"0"	"562.843618416921"	"60.6585788561525"	"43"	"228"	"28"	"1"	"577"	"67.778"	"6.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.8e9"	"4.4e9"	"5.1e9"	"5.0e9"	"5.3e9"	"5.3e9"	"5.1e9"	"5.3e9"	"4.1e9"	"3.9e9"	"0.811"	"0.934"	"0.964"	"0.955"	"0.954"	"0.960"	"1.032"	"0.784"	"0.808"	"28539.3"	"23131.2"	"26657.9"	"27523.8"	"27266.6"	"27214.2"	"27386.9"	"29439.7"	"22383.0"	"23060.9"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"538.147"	"22"	"803.45277094841"	"43"
"False"	"High"	"IsMasterProtein"	"P04075-2"	"Isoform 2 of Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA"	"0"	"550.154552658459"	"66.9856459330144"	"29"	"341"	"23"	"1"	"418"	"45.232"	"8.25"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e10"	"1.3e10"	"1.4e10"	"1.3e10"	"1.4e10"	"1.3e10"	"1.3e10"	"1.4e10"	"1.2e10"	"9.9e9"	"0.818"	"0.973"	"1.018"	"0.981"	"0.956"	"0.957"	"1.008"	"0.809"	"0.804"	"27545.0"	"22523.9"	"26799.4"	"28032.1"	"27023.8"	"26337.7"	"26354.9"	"27773.5"	"22296.6"	"22148.2"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"3830.187"	"9"	"1357.86684894562"	"29"
"False"	"High"	"IsMasterProtein"	"P49327"	"Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3"	"0"	"546.207434491809"	"35.3245718837117"	"62"	"100"	"61"	"1"	"2511"	"273.254"	"6.44"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.9e8"	"3.4e8"	"4.3e8"	"4.0e8"	"3.5e8"	"3.3e8"	"2.9e8"	"3.3e8"	"2.3e8"	"2.6e8"	"0.887"	"1.206"	"1.068"	"0.961"	"0.849"	"0.837"	"0.905"	"0.739"	"0.787"	"13524.9"	"11990.0"	"16306.4"	"14439.5"	"12998.1"	"11477.9"	"11319.9"	"12242.1"	"10000.8"	"10646.7"	"68"	"68"	"68"	"68"	"68"	"68"	"68"	"68"	"68"	"68"	"3.489"	"1"	"419.067587137222"	"62"
"False"	"High"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2"	"0"	"537.863427782027"	"65.0092081031308"	"30"	"172"	"30"	"1"	"543"	"59.329"	"7.65"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e9"	"1.7e9"	"2.0e9"	"1.9e9"	"1.9e9"	"1.8e9"	"1.9e9"	"2.0e9"	"1.5e9"	"1.4e9"	"0.801"	"0.962"	"0.965"	"0.958"	"0.929"	"0.940"	"1.005"	"0.778"	"0.769"	"24516.3"	"19630.6"	"23580.3"	"23663.9"	"23475.6"	"22769.9"	"23047.9"	"24648.1"	"19065.9"	"18843.3"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"155.475"	"0"	"789.499840021133"	"30"
"False"	"High"	"IsMasterProtein"	"P04350"	"Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2"	"0"	"536.609131465126"	"67.1171171171171"	"22"	"256"	"3"	"1"	"444"	"49.554"	"4.88"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e7"	"1.4e7"	"2.0e7"	"2.2e7"	"2.2e7"	"2.3e7"	"2.1e7"	"2.4e7"	"1.5e7"	"1.6e7"	"0.779"	"0.871"	"0.973"	"0.912"	"0.911"	"0.926"	"1.037"	"0.663"	"0.707"	"294.4"	"229.3"	"256.3"	"286.5"	"268.6"	"268.2"	"272.5"	"305.4"	"195.3"	"208.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"6060.899"	"0"	"931.606395483017"	"22"
"False"	"High"	"IsMasterProtein"	"P12270"	"Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3"	"0"	"532.594514624055"	"33.0088870080406"	"69"	"113"	"69"	"1"	"2363"	"267.131"	"5.02"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.3e8"	"3.1e8"	"3.5e8"	"3.9e8"	"3.7e8"	"3.5e8"	"3.4e8"	"4.0e8"	"2.8e8"	"2.8e8"	"0.775"	"0.845"	"0.854"	"0.862"	"0.847"	"0.869"	"0.934"	"0.680"	"0.642"	"16260.1"	"12597.6"	"13732.4"	"13881.1"	"14009.8"	"13778.8"	"14126.4"	"15188.7"	"11052.9"	"10441.1"	"75"	"75"	"75"	"75"	"75"	"75"	"75"	"75"	"75"	"75"	"4.036"	"0"	"449.355396509171"	"69"
"False"	"High"	"IsMasterProtein"	"P11021"	"78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2"	"0"	"531.597437275834"	"50.4587155963303"	"36"	"173"	"33"	"1"	"654"	"72.288"	"5.16"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e9"	"1.2e9"	"1.4e9"	"1.4e9"	"1.3e9"	"1.4e9"	"1.4e9"	"1.6e9"	"1.2e9"	"1.1e9"	"0.756"	"0.873"	"0.894"	"0.869"	"0.867"	"0.877"	"0.951"	"0.695"	"0.678"	"20126.3"	"15207.9"	"17567.6"	"17997.2"	"17486.6"	"17450.5"	"17650.2"	"19143.4"	"13980.9"	"13640.7"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"206.526"	"0"	"735.578569889069"	"36"
"False"	"High"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4"	"0"	"529.944557888597"	"67.608286252354"	"35"	"170"	"4"	"1"	"531"	"57.9"	"7.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e8"	"1.7e8"	"1.8e8"	"1.9e8"	"1.7e8"	"1.8e8"	"1.9e8"	"2.1e8"	"1.5e8"	"1.4e8"	"0.832"	"0.992"	"1.014"	"1.000"	"0.982"	"0.981"	"1.061"	"0.821"	"0.823"	"23702.5"	"19716.2"	"23506.4"	"24034.4"	"23691.8"	"23277.1"	"23263.0"	"25136.6"	"19463.6"	"19506.5"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"223.57"	"50"	"740.088489532471"	"35"
"False"	"High"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2"	"0"	"517.482632780614"	"66.6666666666667"	"30"	"109"	"30"	"1"	"573"	"61.016"	"5.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e9"	"9.7e8"	"1.1e9"	"1.1e9"	"1.0e9"	"9.8e8"	"1.0e9"	"1.1e9"	"8.3e8"	"8.1e8"	"0.853"	"1.059"	"1.049"	"1.000"	"0.948"	"0.944"	"1.014"	"0.802"	"0.823"	"14263.1"	"12171.6"	"15102.5"	"14961.3"	"14267.4"	"13517.9"	"13465.1"	"14465.1"	"11439.5"	"11745.4"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"105.605"	"0"	"504.264281272888"	"30"
"False"	"High"	"IsMasterProtein"	"P49368"	"T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4"	"0"	"510.871692236709"	"51.743119266055"	"26"	"177"	"4"	"1"	"545"	"60.495"	"6.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.9e8"	"7.8e8"	"9.0e8"	"7.9e8"	"8.2e8"	"7.5e8"	"8.2e8"	"8.1e8"	"6.9e8"	"6.4e8"	"0.815"	"0.968"	"0.981"	"0.967"	"0.962"	"0.961"	"1.035"	"0.775"	"0.747"	"23580.4"	"19213.0"	"22829.0"	"23137.1"	"22804.8"	"22695.8"	"22656.8"	"24416.2"	"18266.5"	"17612.1"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"182.298"	"40"	"672.243318319321"	"26"
"False"	"High"	"IsMasterProtein"	"P29401-2"	"Isoform 2 of Transketolase OS=Homo sapiens GN=TKT"	"0"	"510.010776415397"	"57.3692551505547"	"38"	"156"	"38"	"1"	"631"	"68.77"	"7.52"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Acetyl [N-Term]"	"2.5e9"	"1.9e9"	"1.7e9"	"1.3e9"	"1.6e9"	"1.5e9"	"1.9e9"	"1.9e9"	"1.5e9"	"1.0e9"	"0.838"	"1.003"	"0.997"	"1.006"	"0.990"	"1.028"	"1.072"	"0.840"	"0.790"	"19624.3"	"16449.1"	"19682.2"	"19563.5"	"19749.3"	"19436.4"	"20176.4"	"21043.3"	"16488.8"	"15502.6"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"253.335"	"0"	"610.773526906967"	"38"
"False"	"High"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4"	"0"	"501.262010728901"	"48.4806629834254"	"36"	"246"	"16"	"1"	"724"	"83.212"	"5.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.0e9"	"3.0e9"	"3.9e9"	"3.6e9"	"3.4e9"	"3.6e9"	"3.4e9"	"3.3e9"	"2.4e9"	"2.5e9"	"0.851"	"1.039"	"1.011"	"0.934"	"0.844"	"0.849"	"0.907"	"0.698"	"0.715"	"32775.3"	"27877.1"	"34061.5"	"33147.9"	"30615.3"	"27658.9"	"27811.1"	"29738.1"	"22878.6"	"23425.6"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"275.605"	"41"	"887.502368211746"	"36"
"False"	"High"	"IsMasterProtein"	"O94788"	"Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2 PE=1 SV=3"	"0"	"495.489653559416"	"60.03861003861"	"25"	"123"	"23"	"1"	"518"	"56.688"	"6.05"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.7e8"	"7.2e8"	"8.4e8"	"8.3e8"	"7.9e8"	"8.2e8"	"8.7e8"	"8.8e8"	"7.0e8"	"6.1e8"	"0.808"	"0.938"	"0.950"	"0.959"	"0.960"	"0.976"	"1.056"	"0.794"	"0.789"	"17884.3"	"14444.8"	"16782.6"	"16990.4"	"17149.5"	"17168.8"	"17462.1"	"18877.3"	"14206.9"	"14109.5"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"198.526"	"2"	"568.026416301727"	"25"
"False"	"High"	"IsMasterProtein"	"P14618-2"	"Isoform M1 of Pyruvate kinase PKM OS=Homo sapiens GN=PKM"	"0"	"482.248508471313"	"63.4651600753296"	"33"	"162"	"2"	"1"	"531"	"58.025"	"7.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e7"	"1.5e7"	"1.7e7"	"1.8e7"	"1.7e7"	"1.7e7"	"1.7e7"	"1.7e7"	"1.5e7"	"1.2e7"	"0.811"	"0.890"	"0.991"	"0.939"	"0.885"	"0.884"	"0.929"	"0.762"	"0.678"	"298.2"	"241.7"	"265.5"	"295.4"	"280.1"	"263.9"	"263.7"	"276.9"	"227.1"	"202.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"151.831"	"0"	"687.240403413773"	"33"
"False"	"High"	"IsMasterProtein"	"P50991"	"T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4"	"0"	"480.701196986119"	"66.2337662337662"	"28"	"154"	"27"	"1"	"539"	"57.888"	"7.83"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e9"	"2.0e9"	"2.8e9"	"2.5e9"	"2.5e9"	"2.2e9"	"2.5e9"	"2.5e9"	"2.0e9"	"2.0e9"	"0.829"	"0.944"	"0.934"	"0.936"	"0.919"	"0.943"	"1.010"	"0.765"	"0.778"	"22720.9"	"18846.7"	"21441.5"	"21222.7"	"21271.1"	"20886.2"	"21422.8"	"22937.3"	"17389.4"	"17669.3"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"111.884"	"0"	"644.204663038254"	"28"
"False"	"High"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=4"	"0"	"469.960410215787"	"59.3530239099859"	"35"	"137"	"31"	"1"	"711"	"73.07"	"7.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e9"	"1.0e9"	"1.1e9"	"1.1e9"	"1.0e9"	"1.0e9"	"1.1e9"	"1.1e9"	"8.4e8"	"7.9e8"	"0.807"	"0.928"	"0.961"	"0.959"	"0.938"	"0.936"	"0.994"	"0.765"	"0.771"	"16363.0"	"13207.4"	"15179.5"	"15719.9"	"15696.9"	"15342.2"	"15314.1"	"16267.1"	"12522.2"	"12609.9"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"70.969"	"5"	"547.580133199692"	"35"
"False"	"High"	"IsMasterProtein"	"P07900-2"	"Isoform 2 of Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1"	"0"	"461.46240437192"	"34.6604215456674"	"32"	"225"	"22"	"1"	"854"	"98.099"	"5.16"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e9"	"2.2e9"	"2.2e9"	"2.0e9"	"1.8e9"	"1.7e9"	"2.0e9"	"2.1e9"	"1.6e9"	"1.7e9"	"0.846"	"0.979"	"0.930"	"0.870"	"0.802"	"0.838"	"0.881"	"0.680"	"0.666"	"19720.4"	"16682.1"	"19303.7"	"18334.8"	"17158.6"	"15807.9"	"16530.2"	"17368.7"	"13400.4"	"13135.6"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"78.06"	"2"	"801.774324655533"	"32"
"False"	"High"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3"	"0"	"458.427506799876"	"43.75"	"41"	"109"	"41"	"1"	"1152"	"120.93"	"5.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e8"	"2.1e8"	"2.4e8"	"2.2e8"	"2.3e8"	"2.1e8"	"2.3e8"	"2.4e8"	"1.9e8"	"1.9e8"	"0.792"	"0.863"	"0.842"	"0.834"	"0.812"	"0.873"	"0.912"	"0.694"	"0.669"	"18776.3"	"14878.9"	"16208.6"	"15814.3"	"15659.3"	"15254.5"	"16383.6"	"17119.9"	"13030.6"	"12564.2"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"12.335"	"0"	"436.704852342606"	"41"
"False"	"High"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4"	"0"	"454.085924978612"	"64.4160583941606"	"33"	"170"	"33"	"1"	"548"	"59.583"	"5.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.4e9"	"2.9e9"	"3.5e9"	"3.1e9"	"3.3e9"	"2.9e9"	"3.1e9"	"3.4e9"	"2.5e9"	"2.4e9"	"0.817"	"0.926"	"0.923"	"0.910"	"0.876"	"0.905"	"0.957"	"0.727"	"0.711"	"26660.6"	"21780.5"	"24677.1"	"24606.2"	"24269.8"	"23366.7"	"24136.1"	"25502.3"	"19382.7"	"18957.6"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"117.351"	"0"	"666.896577358246"	"33"
"False"	"High"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2"	"0"	"448.678908817233"	"74.8314606741573"	"30"	"143"	"19"	"1"	"445"	"50.631"	"6.47"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e9"	"1.3e9"	"1.7e9"	"1.5e9"	"1.6e9"	"1.5e9"	"1.7e9"	"1.7e9"	"1.3e9"	"1.1e9"	"0.848"	"1.006"	"0.990"	"1.010"	"0.998"	"1.013"	"1.082"	"0.834"	"0.838"	"16434.9"	"13929.3"	"16537.2"	"16277.5"	"16605.9"	"16398.2"	"16647.1"	"17781.0"	"13713.5"	"13779.6"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"384.662"	"17"	"558.137235641479"	"30"
"False"	"High"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1"	"0"	"437.776084496619"	"66.4502164502164"	"22"	"176"	"11"	"1"	"462"	"50.109"	"9.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.7e9"	"2.6e9"	"3.1e9"	"2.8e9"	"2.6e9"	"2.4e9"	"2.6e9"	"2.6e9"	"2.1e9"	"1.9e9"	"0.895"	"1.082"	"1.098"	"1.014"	"0.952"	"0.949"	"1.021"	"0.789"	"0.862"	"20470.7"	"18329.2"	"22149.0"	"22469.5"	"20760.0"	"19489.0"	"19423.5"	"20901.3"	"16159.0"	"17655.7"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"362.078"	"18"	"742.296589136124"	"22"
"False"	"High"	"IsMasterProtein"	"Q16658"	"Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3"	"0"	"429.211263177333"	"52.9411764705882"	"29"	"167"	"29"	"1"	"493"	"54.496"	"7.24"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.7e9"	"3.0e9"	"3.4e9"	"3.2e9"	"3.1e9"	"2.8e9"	"3.3e9"	"3.3e9"	"2.7e9"	"2.4e9"	"0.794"	"0.950"	"0.978"	"0.956"	"0.954"	"0.971"	"1.045"	"0.776"	"0.756"	"18165.1"	"14414.4"	"17264.2"	"17757.6"	"17360.4"	"17331.1"	"17633.1"	"18976.6"	"14095.4"	"13737.9"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"136.382"	"0"	"630.068784952164"	"29"
"False"	"High"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3"	"0"	"419.077428844056"	"61.1510791366906"	"20"	"155"	"20"	"1"	"417"	"44.586"	"8.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.0e9"	"2.5e9"	"2.9e9"	"2.9e9"	"2.8e9"	"2.8e9"	"2.8e9"	"3.0e9"	"2.1e9"	"2.1e9"	"0.844"	"0.934"	"0.930"	"0.901"	"0.879"	"0.903"	"0.962"	"0.730"	"0.735"	"20986.6"	"17713.1"	"19596.0"	"19522.4"	"18909.9"	"18454.3"	"18949.8"	"20181.6"	"15319.1"	"15419.1"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"157.489"	"0"	"573.40736579895"	"20"
"False"	"High"	"IsMasterProtein"	"P35580-4"	"Isoform 4 of Myosin-10 OS=Homo sapiens GN=MYH10"	"0"	"417.127233606078"	"31.6392625809666"	"54"	"99"	"43"	"1"	"2007"	"232.385"	"5.55"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.0e8"	"3.1e8"	"4.1e8"	"4.3e8"	"4.0e8"	"3.6e8"	"3.6e8"	"3.9e8"	"2.5e8"	"2.5e8"	"0.772"	"1.042"	"1.023"	"0.971"	"0.903"	"0.883"	"0.950"	"0.686"	"0.669"	"9806.1"	"7569.9"	"10217.7"	"10030.1"	"9520.7"	"8859.7"	"8660.2"	"9320.6"	"6722.9"	"6562.6"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"3.125"	"0"	"370.55996119976"	"54"
"False"	"High"	"IsMasterProtein"	"O00410-3"	"Isoform 3 of Importin-5 OS=Homo sapiens GN=IPO5"	"0"	"409.910606087538"	"37.4887892376682"	"29"	"95"	"29"	"1"	"1115"	"125.464"	"4.92"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.9e8"	"4.3e8"	"5.2e8"	"5.3e8"	"5.2e8"	"4.7e8"	"5.1e8"	"5.4e8"	"4.0e8"	"3.9e8"	"0.858"	"1.024"	"1.013"	"1.024"	"0.993"	"1.012"	"1.053"	"0.852"	"0.822"	"12389.0"	"10630.2"	"12685.9"	"12553.9"	"12685.9"	"12307.6"	"12531.5"	"13050.9"	"10556.5"	"10181.4"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"10.199"	"0"	"383.783463001251"	"29"
"False"	"High"	"IsMasterProtein"	"Q7Z6Z7"	"E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens GN=HUWE1 PE=1 SV=3"	"0"	"407.7930339701"	"18.0612711476909"	"53"	"80"	"53"	"1"	"4374"	"481.589"	"5.22"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.0e7"	"6.6e7"	"6.4e7"	"6.9e7"	"6.6e7"	"6.3e7"	"7.1e7"	"6.9e7"	"5.5e7"	"5.2e7"	"0.816"	"0.937"	"0.923"	"0.908"	"0.864"	"0.894"	"0.937"	"0.723"	"0.698"	"9489.5"	"7739.6"	"8894.5"	"8759.1"	"8618.6"	"8200.0"	"8479.0"	"8895.0"	"6859.0"	"6619.4"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"1.075"	"0"	"303.656273365021"	"53"
"False"	"High"	"IsMasterProtein"	"P41250"	"Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3"	"0"	"405.061277220688"	"47.0906630581867"	"28"	"122"	"28"	"1"	"739"	"83.113"	"7.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.8e9"	"3.4e9"	"3.8e9"	"3.7e9"	"3.7e9"	"3.3e9"	"3.9e9"	"4.0e9"	"2.7e9"	"2.5e9"	"0.807"	"0.976"	"0.996"	"0.987"	"0.982"	"0.981"	"1.051"	"0.790"	"0.774"	"16394.6"	"13223.1"	"15997.2"	"16334.6"	"16181.6"	"16091.7"	"16084.3"	"17231.4"	"12959.6"	"12684.7"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"29.917"	"0"	"444.945359945297"	"28"
"False"	"High"	"IsMasterProtein"	"P23381"	"Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens GN=WARS PE=1 SV=2"	"0"	"405.016313374569"	"64.1188959660297"	"21"	"125"	"21"	"1"	"471"	"53.132"	"6.23"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e9"	"1.4e9"	"2.5e9"	"1.8e9"	"1.9e9"	"2.1e9"	"2.3e9"	"3.9e9"	"9.1e8"	"1.6e9"	"0.866"	"1.095"	"1.098"	"1.090"	"1.055"	"1.067"	"1.140"	"0.904"	"0.917"	"15902.2"	"13770.6"	"17411.4"	"17457.6"	"17340.7"	"16781.1"	"16971.0"	"18123.4"	"14368.6"	"14585.6"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"145.78"	"0"	"489.436794281006"	"21"
