Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (127C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (131, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance: F1: 126, Sample, Treatmentrep1"	"Abundance: F1: 127N, Sample, Treatmentrep1"	"Abundance: F1: 127C, Sample, Treatmentrep1"	"Abundance: F1: 128N, Sample, Treatmentrep1"	"Abundance: F1: 128C, Sample, Treatmentrep1"	"Abundance: F1: 129N, Sample, Treatmentrep1"	"Abundance: F1: 129C, Sample, Treatmentrep1"	"Abundance: F1: 130N, Sample, Treatmentrep1"	"Abundance: F1: 130C, Sample, Treatmentrep1"	"Abundance: F1: 131, Sample, Treatmentrep1"	"Abundances Count: F1: 126, Sample, Treatmentrep1"	"Abundances Count: F1: 127N, Sample, Treatmentrep1"	"Abundances Count: F1: 127C, Sample, Treatmentrep1"	"Abundances Count: F1: 128N, Sample, Treatmentrep1"	"Abundances Count: F1: 128C, Sample, Treatmentrep1"	"Abundances Count: F1: 129N, Sample, Treatmentrep1"	"Abundances Count: F1: 129C, Sample, Treatmentrep1"	"Abundances Count: F1: 130N, Sample, Treatmentrep1"	"Abundances Count: F1: 130C, Sample, Treatmentrep1"	"Abundances Count: F1: 131, Sample, Treatmentrep1"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P02649	Apolipoprotein E OS=Homo sapiens GN=APOE PE=1 SV=1	23.02839117	6	12	6	1	317	36.132	5.73		348	ENSG00000130203	APOE	19	cell communication;cell death;cell differentiation;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;endosome;extracellular;Golgi;membrane;nucleus;organelle lumen	antioxidant activity;catalytic activity;enzyme regulator activity;metal ion binding;protein binding;transporter activity	Pf01442	0.906	0.845	0.779	0.588	0.367	0.244	0.138	0.102	0.071	2360.1	2137.8	1994.8	1839.2	1388	866.3	575.4	325.3	240.5	166.7	5	5	5	5	5	5	5	5	5	5	0.738	0	22.45129919	6	180.16	6
FALSE	IsMasterProtein	P02654	Apolipoprotein C-I OS=Homo sapiens GN=APOC1 PE=1 SV=1	30.12048193	3	6	3	1	83	9.326	8.47		341	ENSG00000130208	APOC1	19	cell organization and biogenesis;metabolic process;regulation of biological process;transport	endoplasmic reticulum;extracellular	enzyme regulator activity	Pf04691	0.958	0.924	0.753	0.511	0.359	0.236	0.17	0.12	0.11	1338.2	1282.5	1236.7	1008.2	683.7	480.9	315.9	227	160.5	147.5	3	3	3	3	3	3	3	3	3	3	4.623	0	10.31463623	3	62.95259773	3
FALSE	IsMasterProtein	P02748	Complement component C9 OS=Homo sapiens GN=C9 PE=1 SV=2	2.146690519	1	1	1	1	559	63.133	5.59		735	ENSG00000113600	C9	5	defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;extracellular;membrane	protein binding	"Pf00057, Pf00090, Pf01823"	0.938	0.9	0.865	0.651	0.514	0.338	0.21	0.134	0.124	174.3	163.5	156.9	150.7	113.4	89.6	59	36.6	23.3	21.7	1	1	1	1	1	1	1	1	1	1	0.077	0	0	1		
FALSE	IsMasterProtein	P02750	Leucine-rich alpha-2-glycoprotein OS=Homo sapiens GN=LRG1 PE=1 SV=2	7.780979827	3	6	3	1	347	38.154	6.95		116844	ENSG00000171236	LRG1	19	cell differentiation;regulation of biological process	extracellular;membrane	protein binding	"Pf12799, Pf13855"	0.898	0.982	0.773	0.634	0.419	0.404	0.284	0.262	0.178	591.2	530.9	580.6	456.8	374.7	247.5	238.6	168	154.7	105.3	3	3	3	3	3	3	3	3	3	3	0.334	0	9.519407511	3	78.9	3
FALSE	IsMasterProtein	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	7.084468665	4	15	4	1	367	39.3	5.72		197		AHSG	3	defense response;regulation of biological process;response to stimulus;transport	extracellular	enzyme regulator activity	Pf00031	1.008	1.172	0.759	0.734	0.546	0.607	0.501	0.453	0.487	1503.7	1516.4	1762.4	1141.5	1104.1	821	912.3	753.6	681.5	732.6	5	5	5	5	5	5	5	5	5	5	0.896	0	26.77496481	4	106.5935556	3
FALSE	IsMasterProtein	P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	8.210180624	6	54	6	1	609	69.321	6.28		213	ENSG00000163631	ALB	4	cell communication;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;extracellular;Golgi;nucleus;organelle lumen	antioxidant activity;catalytic activity;DNA binding;metal ion binding;protein binding	Pf00273	0.976	1.021	0.943	0.837	0.586	0.428	0.217	0.113	0.055	7431.2	7252.3	7584.2	7008.6	6221.3	4352.4	3180.6	1612	836.4	409.4	8	8	8	8	8	8	8	8	8	8	0.638	0	83.63354897	6	323.1013043	6
FALSE	IsMasterProtein	P02774-3	Isoform 3 of Vitamin D-binding protein OS=Homo sapiens GN=GC	9.53346856	3	10	3	1	493	55.087	5.74									"Pf00273, Pf09164"	0.891	0.984	0.872	0.76	0.598	0.532	0.394	0.352	0.157	619.6	551.9	609.5	540.2	471.1	370.8	329.8	243.9	218	97.2	4	4	4	4	4	4	4	4	4	4	0.359	0	25.87381959	3	197.18	3
FALSE	IsMasterProtein	P02786	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	39.07894737	27	81	27	1	760	84.818	6.61		7037	ENSG00000072274	TFRC	3	cell differentiation;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;endosome;extracellular;membrane;mitochondrion	catalytic activity;protein binding;receptor activity;RNA binding;transporter activity	"Pf02225, Pf04253, Pf04389"	0.971	1.001	0.918	0.777	0.595	0.468	0.244	0.11	0.075	11209.6	10879.3	11219.3	10292.7	8711.6	6665.2	5244.4	2731.9	1229.1	837	28	28	28	28	28	28	28	28	28	28	3.054	0	158.8370136	27	1020.786415	24
FALSE	IsMasterProtein	P02787	Serotransferrin OS=Homo sapiens GN=TF PE=1 SV=3	3.151862464	2	5	2	1	698	77.014	7.12		7018	ENSG00000091513	TF	3	cellular homeostasis;coagulation;regulation of biological process;response to stimulus;transport	cell surface;endosome;extracellular;membrane;organelle lumen	metal ion binding;protein binding;transporter activity	"Pf00405, Pf12974"	1.045	1.059	0.909	0.811	0.611	0.504	0.403	0.373	0.287	427.4	446.6	452.8	388.5	346.7	261.2	215.5	172.2	159.6	122.7	2	2	2	2	2	2	2	2	2	2	0.166	0	7.153921485	2	39.32967969	2
FALSE	IsMasterProtein	P02788	Lactotransferrin OS=Homo sapiens GN=LTF PE=1 SV=6	5.211267606	4	15	4	1	710	78.132	8.12		4057	ENSG00000012223	LTF	3	cell organization and biogenesis;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;cytoplasm;extracellular;nucleus;organelle lumen	catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding	Pf00405	0.975	1.096	0.929	0.811	0.496	0.471	0.41	0.413	0.3	1138.2	1110.3	1247.5	1057.7	923.1	564.8	536.6	466.4	469.6	342	3	3	3	3	3	3	3	3	3	3	0.271	0	21.70214462	4	110.1988167	4
FALSE	IsMasterProtein	P02794	Ferritin heavy chain OS=Homo sapiens GN=FTH1 PE=1 SV=2	22.40437158	4	8	4	1	183	21.212	5.55		2495	ENSG00000167996	FTH1	11	cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;nucleus	catalytic activity;metal ion binding;protein binding	Pf00210	1.087	1.222	1.01	1.029	0.697	0.397	0.269	0.205	0.395	497.6	541	608.2	502.6	512	346.8	197.6	134.1	102.2	196.7	2	2	2	2	2	2	2	2	2	2	1.154	0	15.45020866	4	87.73531466	4
FALSE	IsMasterProtein	P02795	Metallothionein-2 OS=Homo sapiens GN=MT2A PE=1 SV=1	65.57377049	3	15	1	1	61	6.037	7.83		4502	ENSG00000125148	MT2A	16	cellular homeostasis;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	metal ion binding;protein binding		1.138	1.173	1.167	0.992	0.883	0.85	0.758	0.713	0.679	2061.3	2345.4	2417.3	2406.4	2045.1	1821.1	1751.7	1562.3	1470	1400.6	6	6	6	6	6	6	6	6	6	6	99	3	27.12835479	3	183.5164777	3
FALSE	IsMasterProtein	P03184	Packaging protein BFLF1 OS=Epstein-Barr virus (strain B95-8) GN=BFLF1 PE=3 SV=1	2.476190476	1	4	1	1	525	57.874	7.05									Pf01673	0.834	1.02	0.953	0.911	0.489	0.202	0.037	0.02	0.01	548.9	457.6	560.1	523	500.2	268.6	110.7	20.1	10.9	5.3	1	1	1	1	1	1	1	1	1	1	0.086	0	4.375513911	1		
FALSE	IsMasterProtein	P03198	DNA polymerase catalytic subunit OS=Epstein-Barr virus (strain B95-8) GN=BALF5 PE=1 SV=1	0.689655172	1	9	1	1	1015	113.346	7.44						metabolic process		catalytic activity;DNA binding;nucleotide binding	"Pf00136, Pf03104"	0.765	0.991	0.635	0.532	0.263	0.195	0.117	0.082	0.025	1300.3	994.4	1289.2	825.8	692.3	342.6	254	152.4	106.9	32.5	1	1	1	1	1	1	1	1	1	1	0.045	0	10.31118512	1	67.07	1
FALSE	IsMasterProtein	P03209	Replication and transcription activator OS=Epstein-Barr virus (strain B95-8) GN=BRLF1 PE=1 SV=1	1.32231405	1	1	1	1	605	66.552	6.58						metabolic process;regulation of biological process		DNA binding;protein binding	Pf03326	0.92	0.947	0.857	0.667	0.265	0.144	0.075	0.041	0.038	468.1	430.8	443.3	401.2	312.2	123.9	67.5	34.9	19.2	17.6	1	1	1	1	1	1	1	1	1	1	0.089	0			0	1
FALSE	IsMasterProtein	P03220	Protein BGLF3 OS=Epstein-Barr virus (strain B95-8) GN=BGLF3 PE=3 SV=1	3.614457831	1	1	1	1	332	37.684	4.89									Pf03038	0.947	0.955	0.705	0.412	0.236	0.14	0.07	0.04	0.027	709	671.2	677.2	499.7	292	167.1	99.4	49.4	28.5	19.2	1	1	1	1	1	1	1	1	1	1	0.116	0	1.969663143	1		
FALSE	IsMasterProtein	P03224	Probable membrane antigen GP85 OS=Epstein-Barr virus (strain B95-8) GN=BDLF3 PE=4 SV=1	11.11111111	1	2	1	1	234	23.776	9.2							membrane			0.893	0.989	0.907	0.562	0.332	0.22	0.158	0.099	0.106	98	87.5	96.9	88.9	55.1	32.5	21.6	15.5	9.7	10.4	1	1	1	1	1	1	1	1	1	1	0.334	0	0	1		
FALSE	IsMasterProtein	P03227	Single stranded DNA-binding protein OS=Epstein-Barr virus (strain B95-8) GN=BALF2 PE=1 SV=1	0.709219858	1	2	1	1	1128	123.044	6.92						metabolic process		DNA binding;metal ion binding	Pf00747	1.006	1.161	1.111	0.804	0.23	0.099	0.072	0.059	0.041	902.3	907.9	1047.8	1002.1	725.5	207.3	89.1	64.9	53.5	37.3	1	1	1	1	1	1	1	1	1	1	0.037	0			0	1
FALSE	IsMasterProtein	P04004	Vitronectin OS=Homo sapiens GN=VTN PE=1 SV=1	3.138075314	1	1	1	1	478	54.271	5.8		7448	ENSG00000109072	VTN	17	cell differentiation;cell organization and biogenesis;defense response;regulation of biological process;response to stimulus;transport	extracellular	protein binding;receptor activity	"Pf00045, Pf01033"																														0.105	0	2.328100204	1		
FALSE	IsMasterProtein	P04040	Catalase OS=Homo sapiens GN=CAT PE=1 SV=3	62.04933586	30	133	30	1	527	59.719	7.39		847	ENSG00000121691	CAT	11	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytosol;endoplasmic reticulum;Golgi;membrane;mitochondrion;organelle lumen;vacuole	antioxidant activity;catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00199, Pf06628"	1.01	1.086	1.071	0.969	0.863	0.862	0.838	0.793	0.646	10393.3	10501.8	11291.7	11136.1	10069.2	8973.7	8964.1	8712.4	8239.6	6718.2	25	25	25	25	25	25	25	25	25	25	13.175	0	274.5702772	28	1872.087287	30
FALSE	IsMasterProtein	P04049-2	Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens GN=RAF1	12.1257485	8	13	4	1	668	75.347	9.39			ENSG00000132155		3	metabolic process;regulation of biological process;response to stimulus		catalytic activity;nucleotide binding;signal transducer activity	"Pf00069, Pf00130, Pf02196, Pf07714, Pf14531"	0.686	0.476	0.31	0.195	0.113	0.094	0.059	0.049	0.038	1717.8	1178.6	816.9	531.8	335.4	194.1	162.2	102	84.8	65.8	2	2	2	2	2	2	2	2	2	2	0.506	0	23.31222558	8	93.46	5
FALSE	IsMasterProtein	P04062	Glucosylceramidase OS=Homo sapiens GN=GBA PE=1 SV=3	7.835820896	4	8	4	1	536	59.678	7.61		2629	ENSG00000177628	GBA	1	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	membrane;organelle lumen;vacuole	catalytic activity;protein binding	Pf02055	0.922	0.95	0.921	0.712	0.382	0.22	0.142	0.109	0.118	1549.8	1429.3	1471.6	1428	1103.3	592.2	340.4	220.3	169.4	182.5	4	4	4	4	4	4	4	4	4	4	0.334	0	14.56499648	4	75.71333333	4
FALSE	IsMasterProtein	P04066	Tissue alpha-L-fucosidase OS=Homo sapiens GN=FUCA1 PE=1 SV=4	6.223175966	3	6	3	1	466	53.655	6.84		2517	ENSG00000179163	FUCA1	1	metabolic process	cytoplasm;organelle lumen;vacuole	catalytic activity	Pf01120	0.647	0.681	0.63	0.566	0.234	0.201	0.058	0.024	0.01	791.7	512.4	538.8	498.5	447.9	185.4	159.3	46.1	19.2	6.5	2	2	2	2	2	2	2	2	2	2	0.318	0	10.90598345	3	105.3825074	3
FALSE	IsMasterProtein	P04075	Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA PE=1 SV=2	80.49450549	31	1000	4	1	364	39.395	8.09		226	ENSG00000149925	ALDOA	16	cell organization and biogenesis;cellular homeostasis;coagulation;metabolic process;regulation of biological process;transport	cytoplasm;cytoskeleton;cytosol;extracellular;membrane;nucleus;organelle lumen	catalytic activity;protein binding;RNA binding	Pf00274	1.006	1.073	1.065	0.911	0.799	0.762	0.628	0.476	0.207	64782	65191.3	69515.5	69017.6	59006.5	51747.2	49383.9	40663.5	30847.6	13380.1	55	55	55	55	55	55	55	55	55	55	1648.648	49	1943.718759	29	12955.17392	28
FALSE	IsMasterProtein	P04075-2	Isoform 2 of Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA	69.61722488	26	449	1	1	418	45.232	8.25		226	ENSG00000149925	ALDOA	16	cell organization and biogenesis;cellular homeostasis;coagulation;metabolic process;regulation of biological process;transport	cytoskeleton;cytosol;extracellular;membrane;nucleus;organelle lumen	catalytic activity;protein binding;RNA binding	Pf00274	0.993	1.156	1.093	0.786	0.555	0.548	0.316	0.245	0.087	106.1	105.4	122.6	116	83.4	58.9	58.1	33.5	26	9.2	1	1	1	1	1	1	1	1	1	1	315.228	0			12280.56159	26
FALSE	IsMasterProtein	P04080	Cystatin-B OS=Homo sapiens GN=CSTB PE=1 SV=2	76.53061224	6	64	6	1	98	11.133	7.56		1476	ENSG00000160213	CSTB	21	regulation of biological process;response to stimulus	cytoplasm;nucleus	enzyme regulator activity;protein binding;RNA binding	Pf00031	1	1.07	1.024	0.908	0.779	0.798	0.706	0.627	0.501	4486.2	4488	4800.6	4592.3	4073	3493.5	3580.4	3165.6	2811.7	2246.7	7	7	7	7	7	7	7	7	7	7	99	0	131.6404178	5	1187.517686	5
FALSE	IsMasterProtein	P04083	Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2	63.29479769	18	134	18	1	346	38.69	7.02		301	ENSG00000135046	ANXA1	9	cell differentiation;cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;cytoplasm;cytoskeleton;endosome;extracellular;membrane;nucleus;vacuole	catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding;RNA binding;structural molecule activity	Pf00191	1.027	1.069	1.083	0.672	0.181	0.099	0.054	0.04	0.032	22425.7	23033.3	23969.3	24293	15080.2	4052.2	2209.5	1203.7	887.9	712.3	25	25	25	25	25	25	25	25	25	25	20.544	0	286.6807227	18	2209.293991	18
FALSE	IsMasterProtein	P04114	Apolipoprotein B-100 OS=Homo sapiens GN=APOB PE=1 SV=2	1.030024107	5	10	5	1	4563	515.283	7.05		338	ENSG00000084674	APOB	2	cell organization and biogenesis;cellular component movement;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;endosome;extracellular;Golgi;membrane;organelle lumen	protein binding;transporter activity	"Pf01347, Pf04286, Pf06448, Pf09172, Pf12491"	0.87	0.695	0.462	0.366	0.256	0.203	0.125	0.087	0.068	2329.3	2027.6	1618.3	1075.2	852.1	596	472.6	290.4	202.3	158.5	5	5	5	5	5	5	5	5	5	5	0.039	0	10.97836661	5	65.20618315	4
FALSE	IsMasterProtein	P04150-3	Isoform Alpha-2 of Glucocorticoid receptor OS=Homo sapiens GN=NR3C1	10.79691517	7	14	7	1	778	85.761	6.49		2908	ENSG00000113580	NR3C1	5	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus;organelle lumen	DNA binding;metal ion binding;protein binding;receptor activity;signal transducer activity	"Pf00104, Pf00105, Pf02155"	0.813	0.739	0.676	0.578	0.481	0.471	0.406	0.386	0.316	3243.3	2638	2398.3	2191.4	1873.3	1558.7	1528.8	1315.6	1253.5	1023.3	7	7	7	7	7	7	7	7	7	7	0.431	0	29.71261644	7	303.8028571	7
FALSE	IsMasterProtein	P04179	"Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2"	13.06306306	2	4	2	1	222	24.707	8.25		6648		SOD2	6	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;membrane;mitochondrion;organelle lumen	antioxidant activity;catalytic activity;DNA binding;metal ion binding;protein binding	"Pf00081, Pf02777"	1.089	1.06	1.083	1.036	0.75	0.538	0.48	0.401	0.418	470.3	512.2	498.7	509.1	487.2	352.9	253	225.8	188.4	196.4	2	2	2	2	2	2	2	2	2	2	0.425	0	8.231873751	2	81.21	2
FALSE	IsMasterProtein	P04181	"Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1"	50.56947608	17	126	6	1	439	48.504	7.03		4942	ENSG00000065154	OAT	10	cell organization and biogenesis;metabolic process	mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00202	1.07	1.169	1.196	1.121	1.086	1.071	0.883	0.295	0.097	10424.1	11153.1	12190	12467.1	11682.4	11319.2	11161.9	9205.6	3075.3	1009.9	20	20	20	20	20	20	20	20	20	20	8.183	11	266.0756657	17	1877.494928	14
FALSE	IsMasterProtein	P04181-2	"Isoform 2 of Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT"	50.16611296	11	55	1	1	301	32.832	5.33		4942	ENSG00000065154	OAT	10	cell organization and biogenesis;metabolic process	mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00202	0.849	0.954	0.914	0.784	0.858	0.844	0.789	0.256	0.072	448.7	381.1	428.1	410.1	351.6	385.1	378.8	354	114.8	32.5	1	1	1	1	1	1	1	1	1	1	6.499	0	103.0956743	10	784.1035342	10
FALSE	IsMasterProtein	P04183	"Thymidine kinase, cytosolic OS=Homo sapiens GN=TK1 PE=1 SV=2"	79.48717949	16	52	16	1	234	25.452	8.51		7083	ENSG00000167900	TK1	17	cell organization and biogenesis;cell proliferation;metabolic process;response to stimulus	cytoplasm;cytosol	catalytic activity;metal ion binding;nucleotide binding;protein binding	Pf00265	0.98	0.997	0.911	0.782	0.622	0.564	0.423	0.353	0.241	6389.5	6261.2	6367.9	5818.1	4995.8	3974.4	3602.1	2701	2255.2	1542.9	14	14	14	14	14	14	14	14	14	14	12.335	0	85.29543352	15	625.5949973	12
FALSE	IsMasterProtein	P04217	Alpha-1B-glycoprotein OS=Homo sapiens GN=A1BG PE=1 SV=4	1.414141414	1	2	1	1	495	54.22	5.86		1	ENSG00000121410	A1BG	19		extracellular	protein binding	"Pf00047, Pf13895, Pf13927"																														0.116	0	2.024559975	1	0	1
FALSE	IsMasterProtein	P04264	"Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6"	21.42857143	16	44	10	1	644	65.999	8.12		3848	ENSG00000167768	KRT1	12	defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoskeleton;membrane;nucleus	catalytic activity;motor activity;protein binding;receptor activity;structural molecule activity;transporter activity	"Pf00038, Pf01576, Pf05103, Pf05957, Pf12128, Pf13166, Pf13514"	1.064	1.297	1.294	2.071	0.981	0.903	1.658	0.701	2.965	2630.9	2798.6	3411.9	3405.5	5447.5	2581.5	2374.6	4362.3	1844.5	7800.7	9	9	9	9	9	9	9	9	9	9	1.637	1	85.00631368	15	459.5592698	14
FALSE	IsMasterProtein	P04275	von Willebrand factor OS=Homo sapiens GN=VWF PE=1 SV=4	0.568787771	2	2	1	1	2813	309.058	5.48		7450	ENSG00000110799	VWF	12	cell organization and biogenesis;coagulation;metabolic process;response to stimulus;transport	endoplasmic reticulum;extracellular;organelle lumen	protein binding	"Pf00092, Pf00093, Pf00094, Pf01826, Pf08742"	1.077	1.311	0.963	0.82	0.892	0.881	0.751	0.495	0.279	64.6	69.6	84.7	62.2	53	57.6	56.9	48.5	32	18	1	1	1	1	1	1	1	1	1	1	0.03	0	1.767286658	2		
FALSE	IsMasterProtein	P04350	Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2	75	24	340	3	1	444	49.554	4.88		10382	ENSG00000104833	TUBB4A	19	cell organization and biogenesis;metabolic process	cytoplasm;cytoskeleton;cytosol;nucleus	catalytic activity;nucleotide binding;protein binding;structural molecule activity	"Pf00091, Pf03953, Pf10644"	0.92	0.912	0.865	0.629	0.365	0.152	0.077	0.043	0.041	1818.3	1672	1657.9	1572.9	1144.2	664.1	276.5	139.3	78.2	74.8	5	5	5	5	5	5	5	5	5	5	148.25	2	597.74035	24	3306.326621	22
FALSE	IsMasterProtein	P04406	Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3	66.86567164	20	843	2	1	335	36.03	8.46		2597	ENSG00000111640	GAPDH	12	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00044, Pf02800"	1	1.063	1.019	0.9	0.75	0.765	0.623	0.347	0.095	71893.4	71917	76394.9	73235.8	64719.2	53942.4	54966.3	44762.9	24935.8	6842.2	45	45	45	45	45	45	45	45	45	45	516.947	41	1516.800707	20	9292.394399	18
FALSE	IsMasterProtein	P04424	Argininosuccinate lyase OS=Homo sapiens GN=ASL PE=1 SV=4	40.30172414	20	47	20	1	464	51.625	6.48		435	ENSG00000126522	ASL	7	cell organization and biogenesis;metabolic process	cytoplasm;cytosol	catalytic activity;protein binding	"Pf00206, Pf14698"	0.863	0.956	0.781	0.694	0.459	0.326	0.065	0.038	0.027	3026.5	2611.7	2894	2364.7	2100.3	1388.3	986.8	196.1	115.1	80.3	14	14	14	14	14	14	14	14	14	14	4.995	0	87.01524782	20	552.044711	19
FALSE	IsMasterProtein	P04632	Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1	40.67164179	9	52	5	1	268	28.298	5.2		826	ENSG00000126247	CAPNS1	19	cell organization and biogenesis;metabolic process;regulation of biological process	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;protein binding	Pf13833	0.938	0.966	0.976	0.832	0.641	0.51	0.287	0.185	0.112	5278.3	4951.4	5099.2	5153.1	4392.5	3381.8	2690.6	1514.8	975.6	592.7	12	12	12	12	12	12	12	12	12	12	9	4	97.58544803	8	689.29	8
FALSE	IsMasterProtein	P04733	Metallothionein-1F OS=Homo sapiens GN=MT1F PE=1 SV=1	45.90163934	2	3	2	1	61	6.081	7.83		4494	ENSG00000198417	MT1F	16	regulation of biological process;response to stimulus	cytoplasm;nucleus	metal ion binding;protein binding		1.07	1.102	1.169	1.063	0.895	0.965	0.856	0.89	0.768	218.1	233.4	240.4	254.9	231.9	195.3	210.5	186.7	194.1	167.5	1	1	1	1	1	1	1	1	1	1	3.642	0	4.834167123	2	33.17	1
FALSE	IsMasterProtein	P04792	Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2	64.87804878	11	62	11	1	205	22.768	6.4		3315	ENSG00000106211	HSPB1	7	cell death;cellular component movement;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus;proteasome	enzyme regulator activity;protein binding;RNA binding	Pf00011	0.864	0.746	0.583	0.459	0.281	0.157	0.091	0.078	0.15	8078.7	6977.1	6028.6	4706.5	3710.9	2272.9	1265.9	733.1	628.6	1207.9	12	12	12	12	12	12	12	12	12	12	13.251	0	126.4738553	11	730.6525926	11
FALSE	IsMasterProtein	P04818	Thymidylate synthase OS=Homo sapiens GN=TYMS PE=1 SV=3	34.18530351	10	27	10	1	313	35.693	7.01		7298	ENSG00000176890	TYMS	18	cell growth;cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding;protein binding;RNA binding	Pf00303	0.972	0.855	0.501	0.212	0.125	0.078	0.048	0.033	0.026	4352.3	4229.7	3721.6	2181.1	921.4	546.2	340.8	209.9	142.3	112.4	9	9	9	9	9	9	9	9	9	9	3.084	0	51.7406013	9	379.8842857	10
FALSE	IsMasterProtein	P04844	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3	2.218700475	1	2	1	1	631	69.241	5.69		6185	ENSG00000118705	RPN2	20	cell organization and biogenesis;metabolic process;response to stimulus;transport	endoplasmic reticulum;membrane;nucleus	catalytic activity	Pf05817																														0.077	0	3.864980698	1	15.31	1
FALSE	IsMasterProtein	P04908	Histone H2A type 1-B/E OS=Homo sapiens GN=HIST1H2AB PE=1 SV=2	36.92307692	5	19	1	1	130	14.127	11.05		8335; 3012	ENSG00000277075; ENSG00000278463	HIST1H2AB; HIST1H2AE	6	cell organization and biogenesis;regulation of biological process	chromosome;nucleus	DNA binding;protein binding	"Pf00125, Pf00808"	1.231	1.264	1.396	0.881	0.483	0.302	0.19	0.097	0.063	2101.7	2586.3	2657.4	2934.1	1852.4	1014.3	634.3	400	204.8	133.1	5	5	5	5	5	5	5	5	5	5	6.197	5	24.61991608	5	194.1525605	4
