Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P02647	Apolipoprotein A-I OS=Homo sapiens GN=APOA1 PE=1 SV=1	5.992509363	1	2	1	1	267	30.759	5.76		335	ENSG00000118137	APOA1	11	cell organization and biogenesis;cell proliferation;cellular component movement;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;cytosol;endosome;extracellular;membrane;nucleus;organelle lumen	enzyme regulator activity;protein binding;transporter activity	Pf01442	0.974	0.986	0.937	0.732	0.585	0.469	0.414	0.344	0.304	665.9	648.8	656.4	623.7	487.7	389.6	312.4	275.5	229	202.4	1	1	1	1	1	1	1	1	1	1	0.116	0	6.806691647	1	63.63	1
FALSE	IsMasterProtein	P02649	Apolipoprotein E OS=Homo sapiens GN=APOE PE=1 SV=1	21.4511041	7	13	7	1	317	36.132	5.73		348	ENSG00000130203	APOE	19	cell communication;cell death;cell differentiation;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;endosome;extracellular;Golgi;membrane;nucleus;organelle lumen	antioxidant activity;catalytic activity;enzyme regulator activity;metal ion binding;protein binding;transporter activity	Pf01442	0.858	0.872	0.733	0.553	0.358	0.239	0.139	0.115	0.071	2613.8	2241.7	2279.5	1916.2	1445.7	934.9	624.9	362.5	301.2	184.7	7	7	7	7	7	7	7	7	7	7	0.738	0	20.88913941	7	133.33	6
FALSE	IsMasterProtein	P02751-15	Isoform 15 of Fibronectin OS=Homo sapiens GN=FN1	0.565199839	1	1	1	1	2477	272.15	5.5			ENSG00000115414		2		extracellular	protein binding	"Pf00039, Pf00040, Pf00041"	0.991	1.007	0.932	0.643	0.534	0.33	0.283	0.215	0.262	257.3	255	259.1	239.9	165.5	137.4	85	72.9	55.4	67.3	1	1	1	1	1	1	1	1	1	1	0.021	0	1.936163306	1		
FALSE	IsMasterProtein	P02760	Protein AMBP OS=Homo sapiens GN=AMBP PE=1 SV=1	1.988636364	1	1	1	1	352	38.974	6.25		259	ENSG00000106927	AMBP	9	metabolic process;regulation of biological process;transport	cell surface;extracellular;membrane	enzyme regulator activity;protein binding	"Pf00014, Pf00061"	1.01	1.032	0.813	0.763	0.557	0.446	0.312	0.237	0.166	435.9	440.2	449.7	354.4	332.6	242.9	194.2	136.1	103.4	72.2	1	1	1	1	1	1	1	1	1	1	0.136	0	1.605701923	1		
FALSE	IsMasterProtein	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	7.084468665	4	16	4	1	367	39.3	5.72		197		AHSG	3	defense response;regulation of biological process;response to stimulus;transport	extracellular	enzyme regulator activity	Pf00031	0.923	0.973	0.735	0.712	0.567	0.499	0.415	0.402	0.319	1666.7	1538	1621.8	1224.6	1186	945.5	832.4	692.5	669.2	532.2	5	5	5	5	5	5	5	5	5	5	1.154	0	29.12927985	4	133.3545531	3
FALSE	IsMasterProtein	P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	8.210180624	6	64	6	1	609	69.321	6.28		213	ENSG00000163631	ALB	4	cell communication;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;extracellular;Golgi;nucleus;organelle lumen	antioxidant activity;catalytic activity;DNA binding;metal ion binding;protein binding	Pf00273	0.99	1.041	0.963	0.855	0.623	0.436	0.24	0.118	0.072	9812.9	9710.8	10215.4	9450.3	8387.3	6114.4	4275.7	2354.8	1162.8	702.5	8	8	8	8	8	8	8	8	8	8	0.638	0	97.55782545	6	413.4407692	6
FALSE	IsMasterProtein	P02774-3	Isoform 3 of Vitamin D-binding protein OS=Homo sapiens GN=GC	9.53346856	3	9	3	1	493	55.087	5.74									"Pf00273, Pf09164"	0.975	1.099	1.067	0.909	0.757	0.731	0.603	0.47	0.203	568.6	554.3	625.1	606.9	517	430.3	415.6	343.1	267.3	115.4	2	2	2	2	2	2	2	2	2	2	0.359	0	21.59956264	3	124.26	3
FALSE	IsMasterProtein	P02786	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	30.26315789	20	81	20	1	760	84.818	6.61		7037	ENSG00000072274	TFRC	3	cell differentiation;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;endosome;extracellular;membrane;mitochondrion	catalytic activity;protein binding;receptor activity;RNA binding;transporter activity	"Pf02225, Pf04253, Pf04389"	0.974	1.004	0.908	0.799	0.587	0.447	0.234	0.122	0.085	10015.6	9755.2	10052.1	9091.7	8001.8	5881.2	4481.6	2347.4	1223.2	855.8	20	20	20	20	20	20	20	20	20	20	2.092	0	159.5052712	20	1057.529168	19
FALSE	IsMasterProtein	P02787	Serotransferrin OS=Homo sapiens GN=TF PE=1 SV=3	3.151862464	2	8	2	1	698	77.014	7.12		7018	ENSG00000091513	TF	3	cellular homeostasis;coagulation;regulation of biological process;response to stimulus;transport	cell surface;endosome;extracellular;membrane;organelle lumen	metal ion binding;protein binding;transporter activity	"Pf00405, Pf12974"	1.007	1.055	1.035	0.864	0.625	0.495	0.437	0.428	0.442	520.7	524.1	549.5	539	449.9	325.4	257.6	227.7	222.9	230	2	2	2	2	2	2	2	2	2	2	0.166	0	9.795787573	2	42.07605717	2
FALSE	IsMasterProtein	P02788	Lactotransferrin OS=Homo sapiens GN=LTF PE=1 SV=6	3.521126761	3	12	3	1	710	78.132	8.12		4057	ENSG00000012223	LTF	3	cell organization and biogenesis;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;cytoplasm;extracellular;nucleus;organelle lumen	catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding	Pf00405	0.879	0.899	0.854	0.818	0.562	0.495	0.428	0.44	0.396	526.1	462.2	472.8	449.2	430.1	295.9	260.2	225.3	231.4	208.4	2	2	2	2	2	2	2	2	2	2	0.155	0	14.25398016	3	56.88	3
FALSE	IsMasterProtein	P02792	Ferritin light chain OS=Homo sapiens GN=FTL PE=1 SV=2	5.142857143	1	1	1	1	175	20.007	5.78		2512	ENSG00000087086	FTL	19	cell death;cell organization and biogenesis;cellular homeostasis;transport	cytosol;membrane	metal ion binding;protein binding	Pf00210	0.838	0.809	0.332	0.221	0.249	0.113	0.051	0.042	0.039	272.9	228.8	220.8	90.7	60.3	67.9	30.8	13.8	11.4	10.7	1	1	1	1	1	1	1	1	1	1	0.212	0	0	1		
FALSE	IsMasterProtein	P02794	Ferritin heavy chain OS=Homo sapiens GN=FTH1 PE=1 SV=2	15.30054645	3	8	3	1	183	21.212	5.55		2495	ENSG00000167996	FTH1	11	cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;nucleus	catalytic activity;metal ion binding;protein binding	Pf00210	0.75	0.785	0.577	0.471	0.262	0.163	0.074	0.06	0.055	1026.6	769.5	805.4	592.6	483.9	268.5	167.1	76.2	61.8	56.6	3	3	3	3	3	3	3	3	3	3	0.778	0	12.93894243	3	58.92139081	3
FALSE	IsMasterProtein	P02795	Metallothionein-2 OS=Homo sapiens GN=MT2A PE=1 SV=1	65.57377049	3	14	2	1	61	6.037	7.83		4502	ENSG00000125148	MT2A	16	cellular homeostasis;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	metal ion binding;protein binding		1.054	1.086	1.082	0.963	0.788	0.721	0.646	0.626	0.57	2525.7	2661.5	2741.8	2733	2433.1	1989.3	1820.1	1631.3	1580.9	1440.6	5	5	5	5	5	5	5	5	5	5	45.416	2	20.83470178	3	157.0866548	3
FALSE	IsMasterProtein	P03198	DNA polymerase catalytic subunit OS=Epstein-Barr virus (strain B95-8) GN=BALF5 PE=1 SV=1	0.689655172	1	24	1	1	1015	113.346	7.44						metabolic process		catalytic activity;DNA binding;nucleotide binding	"Pf00136, Pf03104"	0.904	0.962	0.708	0.637	0.308	0.185	0.154	0.11	0.06	4746.3	4292.7	4564.3	3361.5	3023.6	1460.1	876	729.2	520.1	285.4	1	1	1	1	1	1	1	1	1	1	0.093	0	28.94223201	1	133.7345455	1
FALSE	IsMasterProtein	P03220	Protein BGLF3 OS=Epstein-Barr virus (strain B95-8) GN=BGLF3 PE=3 SV=1	3.614457831	1	2	1	1	332	37.684	4.89									Pf03038	1.018	0.902	0.645	0.354	0.186	0.098	0.057	0.035	0.021	563.1	573.3	508	363.3	199.1	104.7	55.3	31.9	19.7	12	1	1	1	1	1	1	1	1	1	1	0.116	0	2.058800697	1	0	1
FALSE	IsMasterProtein	P04004	Vitronectin OS=Homo sapiens GN=VTN PE=1 SV=1	4.393305439	2	2	2	1	478	54.271	5.8		7448	ENSG00000109072	VTN	17	cell differentiation;cell organization and biogenesis;defense response;regulation of biological process;response to stimulus;transport	extracellular	protein binding;receptor activity	"Pf00045, Pf01033"	0.793	0.916	0.505	0.446	0.262	0.254	0.227	0.165	0.245	130	103.1	119.1	65.7	58	34	33	29.5	21.5	31.8	2	2	2	2	2	2	2	2	2	2	0.222	0	5.962762594	2		
FALSE	IsMasterProtein	P04040	Catalase OS=Homo sapiens GN=CAT PE=1 SV=3	55.9772296	27	148	27	1	527	59.719	7.39		847	ENSG00000121691	CAT	11	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytosol;endoplasmic reticulum;Golgi;membrane;mitochondrion;organelle lumen;vacuole	antioxidant activity;catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00199, Pf06628"	1.019	1.064	1.014	0.9	0.631	0.695	0.684	0.616	0.563	15418.1	15708.2	16412.2	15637.9	13877.1	9735.8	10711.1	10551.8	9501	8683.9	29	29	29	29	29	29	29	29	29	29	12.219	0	306.2622199	27	2117.29618	27
FALSE	IsMasterProtein	P04049-2	Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens GN=RAF1	6.28742515	5	9	2	1	668	75.347	9.39			ENSG00000132155		3	metabolic process;regulation of biological process;response to stimulus		catalytic activity;nucleotide binding;signal transducer activity	"Pf00069, Pf00130, Pf02196, Pf07714, Pf14531"	0.679	0.515	0.276	0.151	0.085	0.048	0.045	0.038	0.032	1252.5	850.4	645	345.2	189.4	106.2	60	56.1	47.9	39.5	2	2	2	2	2	2	2	2	2	2	0.292	0	15.55620217	5	85.75	4
FALSE	IsMasterProtein	P04062	Glucosylceramidase OS=Homo sapiens GN=GBA PE=1 SV=3	10.07462687	5	10	5	1	536	59.678	7.61		2629	ENSG00000177628	GBA	1	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	membrane;organelle lumen;vacuole	catalytic activity;protein binding	Pf02055	0.911	0.993	0.807	0.601	0.255	0.12	0.072	0.046	0.043	831.9	757.8	825.9	671.2	500.2	212.2	100	59.5	38.1	35.5	3	3	3	3	3	3	3	3	3	3	0.433	0	18.78908682	5	127.01	5
FALSE	IsMasterProtein	P04066	Tissue alpha-L-fucosidase OS=Homo sapiens GN=FUCA1 PE=1 SV=4	3.862660944	2	4	2	1	466	53.655	6.84		2517	ENSG00000179163	FUCA1	1	metabolic process	cytoplasm;organelle lumen;vacuole	catalytic activity	Pf01120	0.729	0.796	0.729	0.625	0.423	0.318	0.156	0.031	0.032	212.7	155.1	169.3	155.1	133	90	67.6	33.1	6.6	6.8	2	2	2	2	2	2	2	2	2	2	0.202	0	5.93777442	2	51.98	2
FALSE	IsMasterProtein	P04075	Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA PE=1 SV=2	75.54945055	29	1110	2	1	364	39.395	8.09		226	ENSG00000149925	ALDOA	16	cell organization and biogenesis;cellular homeostasis;coagulation;metabolic process;regulation of biological process;transport	cytoplasm;cytoskeleton;cytosol;extracellular;membrane;nucleus;organelle lumen	catalytic activity;protein binding;RNA binding	Pf00274	0.989	1.049	0.958	0.856	0.677	0.651	0.566	0.436	0.215	84246.3	83322.4	88406.5	80685.4	72129.7	57022.4	54816.4	47667.1	36736.6	18108.3	49	49	49	49	49	49	49	49	49	49	739.568	45	2175.8474	28	13383.69021	27
FALSE	IsMasterProtein	P04075-2	Isoform 2 of Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA	66.02870813	26	501	1	1	418	45.232	8.25		226	ENSG00000149925	ALDOA	16	cell organization and biogenesis;cellular homeostasis;coagulation;metabolic process;regulation of biological process;transport	cytoskeleton;cytosol;extracellular;membrane;nucleus;organelle lumen	catalytic activity;protein binding;RNA binding	Pf00274	1.096	1.066	1.016	0.8	0.565	0.413	0.338	0.178	0.093	125.4	137.5	133.7	127.4	100.3	70.9	51.8	42.4	22.3	11.7	1	1	1	1	1	1	1	1	1	1	260.016	0			12689.75733	26
FALSE	IsMasterProtein	P04080	Cystatin-B OS=Homo sapiens GN=CSTB PE=1 SV=2	61.2244898	6	79	6	1	98	11.133	7.56		1476	ENSG00000160213	CSTB	21	regulation of biological process;response to stimulus	cytoplasm;nucleus	enzyme regulator activity;protein binding;RNA binding	Pf00031	1.008	1.06	0.996	0.916	0.81	0.813	0.822	0.696	0.615	6496.5	6546.6	6883.8	6470.1	5952.9	5261.4	5279.2	5342.7	4519.8	3992.1	8	8	8	8	8	8	8	8	8	8	99	0	172.1091545	5	1366.229077	4
FALSE	IsMasterProtein	P04083	Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2	60.40462428	18	163	18	1	346	38.69	7.02		301	ENSG00000135046	ANXA1	9	cell differentiation;cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cell surface;cytoplasm;cytoskeleton;endosome;extracellular;membrane;nucleus;vacuole	catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding;RNA binding;structural molecule activity	Pf00191	0.946	1.003	0.843	0.565	0.161	0.099	0.06	0.051	0.05	26944.8	25495.3	27022.2	22717.6	15233.4	4331.4	2655	1625	1373	1360.4	26	26	26	26	26	26	26	26	26	26	25.827	0	320.0177196	17	2165.730534	17
FALSE	IsMasterProtein	P04114	Apolipoprotein B-100 OS=Homo sapiens GN=APOB PE=1 SV=2	0.964277887	6	8	5	1	4563	515.283	7.05		338	ENSG00000084674	APOB	2	cell organization and biogenesis;cellular component movement;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;endosome;extracellular;Golgi;membrane;organelle lumen	protein binding;transporter activity	"Pf01347, Pf04286, Pf06448, Pf09172, Pf12491"	0.852	0.869	0.678	0.563	0.345	0.248	0.144	0.105	0.09	1064.5	907.3	925.4	722	599.6	366.9	263.9	153.3	111.9	96.2	3	3	3	3	3	3	3	3	3	3	0.039	0	8.142519832	5	50.35847983	3
FALSE	IsMasterProtein	P04150-3	Isoform Alpha-2 of Glucocorticoid receptor OS=Homo sapiens GN=NR3C1	6.426735219	5	9	5	1	778	85.761	6.49		2908	ENSG00000113580	NR3C1	5	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus;organelle lumen	DNA binding;metal ion binding;protein binding;receptor activity;signal transducer activity	"Pf00104, Pf00105, Pf02155"	0.871	0.757	0.639	0.544	0.483	0.382	0.358	0.347	0.29	1595.8	1389.7	1208.3	1019.3	867.6	770.7	608.8	570.7	554	463.5	4	4	4	4	4	4	4	4	4	4	0.292	0	15.59947777	5	150.52	4
FALSE	IsMasterProtein	P04179	"Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2"	16.66666667	3	5	3	1	222	24.707	8.25		6648		SOD2	6	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;membrane;mitochondrion;organelle lumen	antioxidant activity;catalytic activity;DNA binding;metal ion binding;protein binding	"Pf00081, Pf02777"	0.963	1.116	1.03	0.946	1.036	0.757	0.554	0.533	0.584	450.2	433.6	502.4	463.9	426	466.2	340.6	249.6	239.8	262.7	2	2	2	2	2	2	2	2	2	2	0.701	0	10.36457276	3	55.45	2
FALSE	IsMasterProtein	P04181	"Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1"	41.91343964	16	115	14	1	439	48.504	7.03		4942	ENSG00000065154	OAT	10	cell organization and biogenesis;metabolic process	mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00202	0.998	1	0.837	0.523	0.223	0.117	0.069	0.054	0.041	21470.2	21433.1	21472.4	17974.2	11228.1	4784.7	2513.3	1490.2	1159.8	877.3	18	18	18	18	18	18	18	18	18	18	4.995	2	235.6532879	16	1655.805722	12
FALSE	IsMasterProtein	P04183	"Thymidine kinase, cytosolic OS=Homo sapiens GN=TK1 PE=1 SV=2"	58.97435897	12	44	12	1	234	25.452	8.51		7083	ENSG00000167900	TK1	17	cell organization and biogenesis;cell proliferation;metabolic process;response to stimulus	cytoplasm;cytosol	catalytic activity;metal ion binding;nucleotide binding;protein binding	Pf00265	0.905	0.937	0.786	0.617	0.443	0.358	0.268	0.175	0.125	4044.6	3661.7	3790.7	3180.1	2496.4	1792.3	1447.9	1083.4	705.8	504.1	9	9	9	9	9	9	9	9	9	9	6.499	0	73.72374606	11	493.7444218	11
FALSE	IsMasterProtein	P04217	Alpha-1B-glycoprotein OS=Homo sapiens GN=A1BG PE=1 SV=4	1.414141414	1	2	1	1	495	54.22	5.86		1	ENSG00000121410	A1BG	19		extracellular	protein binding	"Pf00047, Pf13895, Pf13927"	0.803	0.851	0.635	0.66	0.454	0.37	0.386	0.279	0.151	334.5	268.6	284.6	212.5	220.7	152	123.7	129.2	93.2	50.4	1	1	1	1	1	1	1	1	1	1	0.116	0	2.098628283	1	19.41	1
FALSE	IsMasterProtein	P04264	"Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6"	27.48447205	18	50	13	1	644	65.999	8.12		3848	ENSG00000167768	KRT1	12	defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoskeleton;membrane;nucleus	catalytic activity;motor activity;protein binding;receptor activity;structural molecule activity;transporter activity	"Pf00038, Pf01576, Pf05103, Pf05957, Pf12128, Pf13166, Pf13514"	1.452	1.338	1.047	0.86	0.787	0.889	0.347	1.477	0.185	4502.7	6537.5	6026.6	4713	3871.8	3543.1	4001.5	1563.4	6650.3	831.7	12	12	12	12	12	12	12	12	12	12	2.162	1	91.64192498	18	468.683775	17
FALSE	IsMasterProtein	P04406	Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3	66.86567164	21	910	21	1	335	36.03	8.46		2597	ENSG00000111640	GAPDH	12	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00044, Pf02800"	0.98	1.042	0.941	0.844	0.675	0.599	0.373	0.127	0.071	90406.2	88597.2	94237.8	85033.1	76312	60984	54133.2	33717.4	11480.2	6394.7	41	41	41	41	41	41	41	41	41	41	214.443	0	1655.53217	21	10604.11514	19
FALSE	IsMasterProtein	P04424	Argininosuccinate lyase OS=Homo sapiens GN=ASL PE=1 SV=4	33.18965517	15	37	10	1	464	51.625	6.48		435	ENSG00000126522	ASL	7	cell organization and biogenesis;metabolic process	cytoplasm;cytosol	catalytic activity;protein binding	"Pf00206, Pf14698"	0.955	1.024	0.909	0.827	0.606	0.386	0.094	0.052	0.028	4604.1	4395.1	4714.4	4184.1	3808.6	2791.5	1777.1	430.9	241.2	131.2	12	12	12	12	12	12	12	12	12	12	3.262	4	69.03082514	15	463.1133333	14
FALSE	IsMasterProtein	P04438	Ig heavy chain V-II region SESS OS=Homo sapiens PE=2 SV=1	4.081632653	1	1	1	1	147	16.312	7.09						defense response;metabolic process;regulation of biological process;response to stimulus	extracellular;membrane	protein binding	Pf07686	0.717	0.769	0.435	0.462	0.338	0.333	0.104	0.053	0.014	410.7	294.5	315.9	178.6	189.9	138.8	136.9	42.6	21.9	5.6	1	1	1	1	1	1	1	1	1	1	0.233	0	1.82243526	1		
FALSE	IsMasterProtein	P04440	"HLA class II histocompatibility antigen, DP beta 1 chain OS=Homo sapiens GN=HLA-DPB1 PE=1 SV=1"	2.713178295	1	1	1	1	258	29.141	8.57		3115	ENSG00000226826; ENSG00000237710; ENSG00000223865	HLA-DPB1	CHRHSCHR6MHCSSTOCTG1; 6; CHRHSCHR6MHCDBBCTG1	regulation of biological process;response to stimulus	cell surface;endoplasmic reticulum;endosome;Golgi;membrane;vacuole	protein binding	"Pf00969, Pf07654, Pf08205"	0.98	0.91	0.762	0.595	0.456	0.374	0.286	0.264	0.257	386.3	378.6	351.5	294.4	229.7	176.3	144.4	110.6	102	99.4	1	1	1	1	1	1	1	1	1	1	0.179	0			0	1
FALSE	IsMasterProtein	P04629	High affinity nerve growth factor receptor OS=Homo sapiens GN=NTRK1 PE=1 SV=4	2.638190955	2	3	2	1	796	87.441	6.64		4914	ENSG00000198400	NTRK1	1	cell death;cell differentiation;cell organization and biogenesis;cellular component movement;development;metabolic process;regulation of biological process;response to stimulus	cell surface;cytoplasm;endosome;membrane	catalytic activity;nucleotide binding;protein binding;receptor activity;signal transducer activity	"Pf00069, Pf07679, Pf07714, Pf13855, Pf15102"	1.035	0.952	0.889	0.564	0.581	0.256	0.174	0.142	0.115	736.7	762.2	701.6	654.9	415.5	428.2	188.8	128.5	104.7	84.4	2	2	2	2	2	2	2	2	2	2	0.129	0	6.079606533	2	50.53	1
FALSE	IsMasterProtein	P04632	Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1	49.62686567	10	52	10	1	268	28.298	5.2		826	ENSG00000126247	CAPNS1	19	cell organization and biogenesis;metabolic process;regulation of biological process	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;protein binding	Pf13833	0.958	0.978	0.909	0.78	0.544	0.401	0.22	0.138	0.074	8252	7904.8	8071	7503.1	6439.1	4491.4	3312.9	1816.6	1139.8	610.6	15	15	15	15	15	15	15	15	15	15	9	0	99.68713784	9	790.82	9
FALSE	IsMasterProtein	P04731	Metallothionein-1A OS=Homo sapiens GN=MT1A PE=1 SV=2	45.90163934	2	9	1	1	61	6.115	7.96		4489	ENSG00000205362	MT1A	16	regulation of biological process;response to stimulus	cytoplasm;nucleus	metal ion binding;protein binding		1.009	1.288	1.204	1.215	0.983	1.013	0.734	0.712	0.818	46.6	47	60	56.1	56.6	45.8	47.2	34.2	33.2	38.1	1	1	1	1	1	1	1	1	1	1	9	0	12.64702153	2	49.44	1
FALSE	IsMasterProtein	P04733	Metallothionein-1F OS=Homo sapiens GN=MT1F PE=1 SV=1	45.90163934	2	4	2	1	61	6.081	7.83		4494	ENSG00000198417	MT1F	16	regulation of biological process;response to stimulus	cytoplasm;nucleus	metal ion binding;protein binding		1.105	1.118	1.289	1.107	0.979	0.925	0.702	0.711	0.625	317.2	350.4	354.7	408.9	351.2	310.6	293.3	222.7	225.4	198.1	2	2	2	2	2	2	2	2	2	2	3.642	0	5.171418667	2	20.65	2
FALSE	IsMasterProtein	P04792	Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2	64.87804878	11	65	11	1	205	22.768	6.4		3315	ENSG00000106211	HSPB1	7	cell death;cellular component movement;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus;proteasome	enzyme regulator activity;protein binding;RNA binding	Pf00011	0.83	0.7	0.531	0.406	0.25	0.147	0.1	0.094	0.238	7868.8	6527.4	5510.6	4177.8	3195.2	1967.7	1155.2	785.3	738	1871.9	11	11	11	11	11	11	11	11	11	11	13.251	0	129.0857735	11	700.2075924	11
FALSE	IsMasterProtein	P04818	Thymidylate synthase OS=Homo sapiens GN=TYMS PE=1 SV=3	36.10223642	11	26	11	1	313	35.693	7.01		7298	ENSG00000176890	TYMS	18	cell growth;cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding;protein binding;RNA binding	Pf00303	0.863	0.774	0.397	0.16	0.083	0.05	0.031	0.024	0.022	6178.1	5331.1	4780.2	2450.3	988.7	514.6	306.3	193.8	149.7	138.7	10	10	10	10	10	10	10	10	10	10	4.275	0	47.58621836	10	333.0576923	10
FALSE	IsMasterProtein	P04844	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3	2.218700475	1	2	1	1	631	69.241	5.69		6185	ENSG00000118705	RPN2	20	cell organization and biogenesis;metabolic process;response to stimulus;transport	endoplasmic reticulum;membrane;nucleus	catalytic activity	Pf05817																														0.077	0	4.582956791	1	34.83	1
FALSE	IsMasterProtein	P04908	Histone H2A type 1-B/E OS=Homo sapiens GN=HIST1H2AB PE=1 SV=2	32.30769231	4	24	1	1	130	14.127	11.05		8335; 3012	ENSG00000277075; ENSG00000278463	HIST1H2AB; HIST1H2AE	6	cell organization and biogenesis;regulation of biological process	chromosome;nucleus	DNA binding;protein binding	"Pf00125, Pf00808"	0.983	1.093	0.532	0.336	0.122	0.103	0.03	0.026	0.01	249.7	245.4	272.9	132.8	84	30.4	25.8	7.5	6.5	1	1	1	1	1	1	1	1	1	1	1	9	0	35.34445405	4	188.6879733	4
