"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S1] F1: 126, Control, drug"	"Found in Sample: [S2] F1: 127N, Sample, drug"	"Found in Sample: [S3] F1: 127C, Sample, drug"	"Found in Sample: [S4] F1: 128N, Sample, drug"	"Found in Sample: [S5] F1: 128C, Sample, drug"	"Found in Sample: [S6] F1: 129N, Sample, drug"	"Found in Sample: [S7] F1: 129C, Sample, drug"	"Found in Sample: [S8] F1: 130N, Sample, drug"	"Found in Sample: [S9] F1: 130C, Sample, drug"	"Found in Sample: [S10] F1: 131, Sample, drug"	"Modifications"	"Area: 126, drug"	"Area: 127N, drug"	"Area: 127C, drug"	"Area: 128N, drug"	"Area: 128C, drug"	"Area: 129N, drug"	"Area: 129C, drug"	"Area: 130N, drug"	"Area: 130C, drug"	"Area: 131, drug"	"Abundance Ratio: (127N, drug) / (126, drug)"	"Abundance Ratio: (127C, drug) / (126, drug)"	"Abundance Ratio: (128N, drug) / (126, drug)"	"Abundance Ratio: (128C, drug) / (126, drug)"	"Abundance Ratio: (129N, drug) / (126, drug)"	"Abundance Ratio: (129C, drug) / (126, drug)"	"Abundance Ratio: (130N, drug) / (126, drug)"	"Abundance Ratio: (130C, drug) / (126, drug)"	"Abundance Ratio: (131, drug) / (126, drug)"	"Abundance: F1: 126, Control, drug"	"Abundance: F1: 127N, Sample, drug"	"Abundance: F1: 127C, Sample, drug"	"Abundance: F1: 128N, Sample, drug"	"Abundance: F1: 128C, Sample, drug"	"Abundance: F1: 129N, Sample, drug"	"Abundance: F1: 129C, Sample, drug"	"Abundance: F1: 130N, Sample, drug"	"Abundance: F1: 130C, Sample, drug"	"Abundance: F1: 131, Sample, drug"	"Abundances Count: F1: 126, Control, drug"	"Abundances Count: F1: 127N, Sample, drug"	"Abundances Count: F1: 127C, Sample, drug"	"Abundances Count: F1: 128N, Sample, drug"	"Abundances Count: F1: 128C, Sample, drug"	"Abundances Count: F1: 129N, Sample, drug"	"Abundances Count: F1: 129C, Sample, drug"	"Abundances Count: F1: 130N, Sample, drug"	"Abundances Count: F1: 130C, Sample, drug"	"Abundances Count: F1: 131, Sample, drug"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q13885"	"Tubulin beta-2A chain OS=Homo sapiens GN=TUBB2A PE=1 SV=1"	"0"	"449.818020690272"	"62.9213483146067"	"25"	"254"	"4"	"1"	"445"	"49.875"	"4.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e6"	"1.1e7"	"1.5e7"	"1.4e7"	"1.2e7"	"1.5e7"	"1.3e7"	"1.4e7"	"1.4e7"	"1.2e7"	"1.871"	"2.983"	"2.954"	"2.697"	"2.973"	"2.921"	"2.944"	"2.945"	"2.425"	"1102.9"	"2063.7"	"3289.7"	"3257.5"	"2974.4"	"3279.2"	"3221.6"	"3246.7"	"3248.3"	"2674.5"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"4488.251"	"3"	"944.076872110367"	"25"
"False"	"High"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 OS=Homo sapiens GN=ACTN4 PE=1 SV=2"	"0"	"444.886547114372"	"59.6048298572997"	"45"	"161"	"37"	"1"	"911"	"104.788"	"5.44"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.2e8"	"1.4e9"	"1.8e9"	"1.8e9"	"1.5e9"	"1.8e9"	"1.9e9"	"1.7e9"	"1.7e9"	"1.5e9"	"1.963"	"2.478"	"2.577"	"2.171"	"2.576"	"2.533"	"2.423"	"2.454"	"2.055"	"7461.5"	"14650.5"	"18489.4"	"19227.3"	"16199.1"	"19217.7"	"18900.4"	"18080.1"	"18308.5"	"15334.6"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"31.206"	"12"	"586.873017311096"	"45"
"False"	"High"	"IsMasterProtein"	"P14618-2"	"Isoform M1 of Pyruvate kinase PKM OS=Homo sapiens GN=PKM"	"0"	"440.415483778328"	"60.4519774011299"	"31"	"144"	"1"	"1"	"531"	"58.025"	"7.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.4e6"	"1.4e7"	"1.5e7"	"1.5e7"	"1.5e7"	"1.4e7"	"1.6e7"	"1.2e7"	"1.6e7"	"1.0e7"	"1.485"	"1.569"	"1.553"	"1.564"	"1.463"	"1.700"	"1.300"	"1.654"	"1.093"	"36.7"	"54.5"	"57.6"	"57.0"	"57.4"	"53.7"	"62.4"	"47.7"	"60.7"	"40.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"126.427"	"0"	"599.854200601578"	"31"
"False"	"High"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=4"	"0"	"431.013060862399"	"53.5864978902954"	"29"	"139"	"27"	"1"	"711"	"73.07"	"7.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.2e8"	"1.3e9"	"1.8e9"	"1.8e9"	"1.4e9"	"1.7e9"	"1.7e9"	"1.6e9"	"1.6e9"	"1.2e9"	"1.756"	"2.287"	"2.518"	"2.141"	"2.467"	"2.491"	"2.298"	"2.396"	"1.919"	"6536.7"	"11479.4"	"14952.4"	"16461.4"	"13993.9"	"16124.5"	"16279.9"	"15020.3"	"15662.8"	"12546.4"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"50.795"	"1"	"572.837876081467"	"29"
"False"	"High"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2"	"0"	"430.56467092661"	"65.0092081031308"	"28"	"139"	"28"	"1"	"543"	"59.329"	"7.65"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e8"	"4.3e8"	"5.8e8"	"6.5e8"	"5.3e8"	"6.5e8"	"6.1e8"	"6.1e8"	"6.0e8"	"5.1e8"	"2.047"	"2.874"	"3.069"	"2.650"	"3.043"	"3.073"	"2.884"	"2.962"	"2.472"	"7608.6"	"15572.8"	"21869.8"	"23352.4"	"20165.6"	"23152.6"	"23384.6"	"21946.4"	"22536.7"	"18808.3"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"92.804"	"0"	"611.682326078415"	"28"
"False"	"High"	"IsMasterProtein"	"P26038"	"Moesin OS=Homo sapiens GN=MSN PE=1 SV=3"	"0"	"428.763030595841"	"58.9254766031196"	"39"	"185"	"24"	"1"	"577"	"67.778"	"6.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e9"	"4.1e9"	"6.3e9"	"6.8e9"	"5.4e9"	"6.5e9"	"6.5e9"	"6.1e9"	"6.4e9"	"5.0e9"	"2.003"	"2.936"	"3.202"	"2.779"	"3.145"	"3.250"	"3.022"	"3.087"	"2.623"	"8677.7"	"17383.0"	"25481.1"	"27789.4"	"24115.5"	"27293.5"	"28199.3"	"26223.1"	"26786.6"	"22757.5"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"231.195"	"25"	"632.652941942215"	"39"
"False"	"High"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4"	"0"	"426.548853940111"	"49.4475138121547"	"33"	"229"	"23"	"1"	"724"	"83.212"	"5.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e9"	"2.2e9"	"2.9e9"	"2.9e9"	"2.8e9"	"2.7e9"	"2.6e9"	"2.3e9"	"2.7e9"	"2.5e9"	"1.794"	"2.928"	"3.026"	"2.427"	"2.660"	"2.580"	"2.370"	"2.510"	"2.422"	"7986.0"	"14323.1"	"23383.5"	"24169.4"	"19385.5"	"21240.9"	"20603.2"	"18928.4"	"20047.7"	"19340.8"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"122.886"	"3"	"832.994503259659"	"33"
"False"	"High"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4"	"0"	"426.18968543197"	"70.8029197080292"	"33"	"155"	"33"	"1"	"548"	"59.583"	"5.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e9"	"2.8e9"	"3.4e9"	"3.5e9"	"2.7e9"	"3.3e9"	"3.3e9"	"3.2e9"	"3.1e9"	"2.7e9"	"1.948"	"2.625"	"2.702"	"2.323"	"2.648"	"2.642"	"2.522"	"2.529"	"2.176"	"9062.9"	"17657.9"	"23793.1"	"24486.9"	"21050.7"	"23997.3"	"23947.5"	"22859.1"	"22915.6"	"19719.5"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"117.351"	"0"	"612.245651960373"	"33"
"False"	"High"	"IsMasterProtein"	"P11021"	"78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2"	"0"	"419.813583377315"	"45.2599388379205"	"30"	"166"	"27"	"1"	"654"	"72.288"	"5.16"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e9"	"2.4e9"	"3.1e9"	"3.0e9"	"2.3e9"	"2.9e9"	"3.1e9"	"2.9e9"	"2.7e9"	"2.4e9"	"2.045"	"2.739"	"2.863"	"2.372"	"2.762"	"2.767"	"2.610"	"2.609"	"2.206"	"6363.4"	"13012.5"	"17432.4"	"18216.7"	"15091.8"	"17572.9"	"17610.2"	"16606.6"	"16601.3"	"14038.6"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"83.495"	"0"	"704.846920490265"	"30"
"False"	"High"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3"	"0"	"417.213055642362"	"50.6944444444444"	"43"	"110"	"43"	"1"	"1152"	"120.93"	"5.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e8"	"2.7e8"	"3.5e8"	"3.8e8"	"3.3e8"	"3.4e8"	"3.8e8"	"3.4e8"	"3.5e8"	"2.8e8"	"2.257"	"3.234"	"3.413"	"2.919"	"3.361"	"3.426"	"3.199"	"3.247"	"2.714"	"5386.6"	"12158.3"	"17420.6"	"18387.1"	"15725.1"	"18105.7"	"18453.9"	"17234.2"	"17487.9"	"14618.8"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"14.155"	"0"	"412.958987474442"	"43"
"False"	"High"	"IsMasterProtein"	"P07900-2"	"Isoform 2 of Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1"	"0"	"416.347561572492"	"36.1826697892272"	"34"	"196"	"24"	"1"	"854"	"98.099"	"5.16"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.2e8"	"8.6e8"	"1.4e9"	"1.3e9"	"1.0e9"	"1.1e9"	"1.2e9"	"9.9e8"	"9.7e8"	"8.9e8"	"2.000"	"3.101"	"3.127"	"2.624"	"2.796"	"2.751"	"2.517"	"2.644"	"2.451"	"11258.8"	"22521.3"	"34916.1"	"35205.1"	"29540.9"	"31476.2"	"30973.3"	"28343.8"	"29763.2"	"27590.3"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"67.665"	"15"	"725.206939697266"	"34"
"False"	"High"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=2"	"0"	"414.674624725836"	"26.2560777957861"	"49"	"92"	"48"	"1"	"2468"	"270.468"	"4.81"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.9e7"	"1.7e8"	"1.9e8"	"1.9e8"	"1.5e8"	"1.8e8"	"1.9e8"	"1.7e8"	"1.7e8"	"1.5e8"	"2.330"	"3.168"	"3.276"	"2.684"	"3.283"	"3.224"	"3.134"	"3.046"	"2.654"	"5148.7"	"11997.3"	"16311.4"	"16867.6"	"13819.6"	"16904.8"	"16601.4"	"16138.0"	"15682.2"	"13663.4"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"3.277"	"1"	"378.468606233597"	"49"
"False"	"High"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3"	"0"	"405.885607826047"	"69.3045563549161"	"24"	"183"	"24"	"1"	"417"	"44.586"	"8.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.8e8"	"1.2e9"	"1.6e9"	"1.7e9"	"1.3e9"	"1.6e9"	"1.6e9"	"1.5e9"	"1.5e9"	"1.2e9"	"2.030"	"3.027"	"3.168"	"2.886"	"3.084"	"3.167"	"2.904"	"3.051"	"2.635"	"8323.8"	"16900.1"	"25198.0"	"26372.3"	"24023.8"	"25669.6"	"26359.8"	"24172.8"	"25397.5"	"21931.0"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"42"	"250.189"	"0"	"669.781359195709"	"24"
"False"	"High"	"IsMasterProtein"	"P29401-2"	"Isoform 2 of Transketolase OS=Homo sapiens GN=TKT"	"0"	"405.239717710506"	"50.0792393026941"	"36"	"133"	"36"	"1"	"631"	"68.77"	"7.52"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Acetyl [N-Term]"	"4.0e8"	"1.1e9"	"1.3e9"	"1.4e9"	"1.2e9"	"1.5e9"	"1.4e9"	"1.4e9"	"1.4e9"	"1.1e9"	"2.579"	"3.819"	"4.169"	"3.483"	"4.099"	"4.196"	"3.885"	"4.114"	"3.378"	"4091.8"	"10553.6"	"15626.5"	"17059.9"	"14253.3"	"16770.5"	"17170.4"	"15896.3"	"16832.6"	"13823.7"	"47"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"119.526"	"0"	"531.837633371353"	"36"
"False"	"High"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2"	"0"	"392.813568872876"	"73.2584269662921"	"26"	"158"	"18"	"1"	"445"	"50.631"	"6.47"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e9"	"2.4e9"	"3.6e9"	"3.9e9"	"3.0e9"	"3.6e9"	"3.6e9"	"3.5e9"	"3.4e9"	"2.6e9"	"2.051"	"3.187"	"3.400"	"2.938"	"3.448"	"3.417"	"3.293"	"3.335"	"2.824"	"5908.2"	"12118.3"	"18830.6"	"20088.9"	"17357.8"	"20373.9"	"20187.9"	"19457.3"	"19704.1"	"16687.2"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"220.222"	"13"	"616.804061889648"	"26"
"False"	"High"	"IsMasterProtein"	"P12270"	"Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3"	"0"	"388.327787027627"	"25.9839187473551"	"49"	"87"	"49"	"1"	"2363"	"267.131"	"5.02"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e8"	"2.2e8"	"3.2e8"	"3.1e8"	"2.5e8"	"2.9e8"	"2.8e8"	"2.7e8"	"2.8e8"	"2.4e8"	"2.023"	"2.816"	"2.940"	"2.532"	"2.914"	"2.959"	"2.789"	"2.837"	"2.394"	"4294.9"	"8687.2"	"12092.6"	"12628.3"	"10872.7"	"12513.7"	"12708.4"	"11977.0"	"12183.7"	"10280.0"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"58"	"2.516"	"0"	"347.599905252457"	"49"
"False"	"High"	"IsMasterProtein"	"O94788"	"Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2 PE=1 SV=3"	"0"	"380.200823125674"	"62.1621621621622"	"26"	"103"	"23"	"1"	"518"	"56.688"	"6.05"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e8"	"3.4e8"	"5.3e8"	"5.4e8"	"4.4e8"	"5.4e8"	"5.6e8"	"5.3e8"	"5.5e8"	"4.2e8"	"1.913"	"2.919"	"3.197"	"2.715"	"3.186"	"3.192"	"3.036"	"3.111"	"2.414"	"5282.1"	"10102.3"	"15420.7"	"16889.3"	"14341.4"	"16826.2"	"16858.5"	"16033.9"	"16432.0"	"12752.4"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"72.564"	"2"	"458.745412349701"	"26"
"False"	"High"	"IsMasterProtein"	"P48643"	"T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1"	"0"	"375.065435376923"	"67.097966728281"	"33"	"142"	"32"	"1"	"541"	"59.633"	"5.66"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e8"	"7.6e8"	"1.2e9"	"1.3e9"	"1.0e9"	"1.2e9"	"1.3e9"	"1.1e9"	"1.2e9"	"9.4e8"	"2.175"	"3.207"	"3.432"	"3.017"	"3.329"	"3.400"	"3.142"	"3.217"	"2.838"	"4632.7"	"10075.3"	"14857.1"	"15901.6"	"13975.7"	"15422.5"	"15752.9"	"14554.6"	"14901.2"	"13148.7"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"77.476"	"1"	"512.106345415115"	"33"
"False"	"High"	"IsMasterProtein"	"P41250"	"Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3"	"0"	"370.619226868896"	"53.7212449255751"	"34"	"115"	"34"	"1"	"739"	"83.113"	"7.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.6e8"	"9.3e8"	"1.3e9"	"1.5e9"	"1.2e9"	"1.5e9"	"1.5e9"	"1.4e9"	"1.4e9"	"1.1e9"	"2.326"	"2.810"	"3.091"	"2.592"	"3.060"	"3.064"	"2.870"	"2.939"	"2.518"	"5180.9"	"12049.1"	"14556.1"	"16014.8"	"13428.5"	"15853.1"	"15874.3"	"14868.8"	"15224.6"	"13046.1"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"28.552"	"0"	"447.147685289383"	"34"
"False"	"High"	"IsMasterProtein"	"P49368"	"T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4"	"0"	"368.176221824253"	"56.3302752293578"	"27"	"135"	"3"	"1"	"545"	"60.495"	"6.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e8"	"1.9e8"	"2.7e8"	"2.7e8"	"2.8e8"	"2.7e8"	"2.9e8"	"2.6e8"	"2.7e8"	"2.7e8"	"1.936"	"2.522"	"2.680"	"2.284"	"2.613"	"2.643"	"2.468"	"2.521"	"2.151"	"6169.5"	"11945.8"	"15560.5"	"16537.3"	"14091.8"	"16118.0"	"16305.3"	"15226.1"	"15552.0"	"13271.6"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"87.587"	"40"	"489.119886398315"	"27"
"False"	"High"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2"	"0"	"362.615900278798"	"54.2757417102967"	"26"	"87"	"26"	"1"	"573"	"61.016"	"5.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.9e8"	"5.0e8"	"7.4e8"	"7.6e8"	"7.0e8"	"7.5e8"	"6.9e8"	"6.9e8"	"7.4e8"	"6.9e8"	"1.849"	"2.919"	"2.996"	"2.580"	"2.894"	"2.907"	"2.699"	"2.860"	"2.520"	"4270.5"	"7895.2"	"12464.1"	"12794.5"	"11018.2"	"12356.9"	"12414.4"	"11525.5"	"12212.2"	"10761.2"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"39.842"	"0"	"390.659083127975"	"26"
"False"	"High"	"IsMasterProtein"	"Q16658"	"Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3"	"0"	"359.273796506196"	"51.5212981744422"	"28"	"141"	"28"	"1"	"493"	"54.496"	"7.24"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.7e8"	"7.5e8"	"1.0e9"	"1.1e9"	"9.7e8"	"1.1e9"	"1.1e9"	"9.9e8"	"1.1e9"	"9.9e8"	"2.130"	"3.016"	"3.260"	"2.849"	"3.216"	"3.283"	"3.042"	"3.155"	"2.683"	"5385.1"	"11470.7"	"16243.6"	"17558.0"	"15339.5"	"17317.0"	"17680.5"	"16383.3"	"16991.9"	"14445.7"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"116.21"	"0"	"590.506696462631"	"28"
"False"	"High"	"IsMasterProtein"	"P49327"	"Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3"	"0"	"353.705401766634"	"28.5145360414178"	"52"	"70"	"51"	"1"	"2511"	"273.254"	"6.44"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e8"	"2.1e8"	"3.4e8"	"3.0e8"	"2.4e8"	"2.5e8"	"2.3e8"	"2.3e8"	"2.6e8"	"2.5e8"	"1.655"	"3.223"	"2.874"	"2.442"	"2.539"	"2.468"	"2.273"	"2.493"	"2.633"	"3760.2"	"6221.3"	"12117.4"	"10806.4"	"9181.6"	"9549.0"	"9281.0"	"8546.6"	"9375.3"	"9900.9"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"2.008"	"1"	"290.380681991577"	"52"
"False"	"High"	"IsMasterProtein"	"Q99460"	"26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2"	"0"	"352.25990305521"	"35.8866736621196"	"27"	"70"	"27"	"1"	"953"	"105.769"	"5.39"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e8"	"3.0e8"	"4.0e8"	"4.1e8"	"3.6e8"	"4.2e8"	"3.9e8"	"3.9e8"	"3.9e8"	"3.5e8"	"2.240"	"3.134"	"3.363"	"2.812"	"3.349"	"3.300"	"3.124"	"3.169"	"2.711"	"2803.5"	"6278.5"	"8786.7"	"9429.5"	"7884.1"	"9388.2"	"9252.3"	"8758.4"	"8883.5"	"7599.2"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"11.328"	"0"	"299.132587194443"	"27"
"False"	"High"	"IsMasterProtein"	"O00410-3"	"Isoform 3 of Importin-5 OS=Homo sapiens GN=IPO5"	"0"	"345.400989437713"	"41.0762331838565"	"33"	"90"	"33"	"1"	"1115"	"125.464"	"4.92"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.9e7"	"2.3e8"	"2.8e8"	"2.9e8"	"2.3e8"	"2.7e8"	"2.9e8"	"2.6e8"	"2.6e8"	"2.1e8"	"2.130"	"2.704"	"2.887"	"2.501"	"2.923"	"2.894"	"2.760"	"2.825"	"2.399"	"4191.7"	"8926.3"	"11332.4"	"12102.4"	"10482.0"	"12251.1"	"12130.2"	"11569.1"	"11841.3"	"10056.4"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"9.784"	"0"	"356.706464529037"	"33"
"False"	"High"	"IsMasterProtein"	"P22102"	"Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1"	"0"	"342.336470834203"	"37.7227722772277"	"28"	"61"	"28"	"1"	"1010"	"107.699"	"6.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.7e7"	"8.1e7"	"1.4e8"	"1.4e8"	"1.2e8"	"1.2e8"	"1.2e8"	"1.1e8"	"1.2e8"	"1.2e8"	"1.998"	"3.899"	"3.507"	"3.034"	"3.127"	"3.144"	"2.931"	"3.201"	"3.385"	"2709.4"	"5414.6"	"10562.9"	"9502.4"	"8221.0"	"8472.3"	"8517.9"	"7942.2"	"8673.0"	"9171.1"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"7.254"	"0"	"273.26251912117"	"28"
"False"	"High"	"IsMasterProtein"	"P49915"	"GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1"	"0"	"340.107311163463"	"61.4718614718615"	"33"	"80"	"33"	"1"	"693"	"76.667"	"6.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e8"	"3.6e8"	"5.6e8"	"5.1e8"	"3.9e8"	"4.3e8"	"4.2e8"	"3.8e8"	"4.0e8"	"3.2e8"	"2.200"	"3.513"	"3.593"	"2.875"	"3.179"	"3.091"	"2.820"	"3.029"	"2.727"	"3219.7"	"7082.1"	"11309.8"	"11568.6"	"9256.2"	"10236.4"	"9951.5"	"9078.7"	"9752.4"	"8781.3"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"28.286"	"0"	"336.842189073563"	"33"
"False"	"High"	"IsMasterProtein"	"P49368-2"	"Isoform 2 of T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3"	"0"	"335.210117860281"	"55.0295857988166"	"25"	"119"	"1"	"1"	"507"	"56.395"	"6.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.4e7"	"8.6e7"	"1.1e8"	"1.2e8"	"9.2e7"	"1.1e8"	"1.2e8"	"9.7e7"	"1.2e8"	"7.6e7"	"2.420"	"3.094"	"3.356"	"2.682"	"3.272"	"3.379"	"2.992"	"3.258"	"2.198"	"138.2"	"334.4"	"427.6"	"463.8"	"370.6"	"452.2"	"467.0"	"413.5"	"450.3"	"303.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"86.671"	"0"	"439.879482746124"	"25"
"False"	"High"	"IsMasterProtein"	"Q7Z6Z7"	"E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens GN=HUWE1 PE=1 SV=3"	"0"	"324.019851305624"	"15.0891632373114"	"48"	"73"	"48"	"1"	"4374"	"481.589"	"5.22"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.3e7"	"1.1e8"	"1.3e8"	"1.2e8"	"1.1e8"	"1.2e8"	"1.2e8"	"1.0e8"	"1.2e8"	"1.0e8"	"1.930"	"2.642"	"2.827"	"2.416"	"2.657"	"2.656"	"2.465"	"2.535"	"2.207"	"3401.4"	"6564.6"	"8986.2"	"9614.9"	"8218.7"	"9038.2"	"9033.0"	"8383.4"	"8621.2"	"7507.9"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"0.951"	"0"	"264.526927947998"	"48"
